epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
202137,PA,42,-3.857142857,5.857142857,87.42857143,-19,-23,3.571428571,2025,20,9113177,7270956,,2840.333333,279.3333333,28842,278,1388586,32936,321908,31320,353590,4.105714286,0.242857143,5.858571429,2.411428571,3.975714286,4.414285714,2.594285714,4.017142857,0.815714286,1.365714286,1.621428571,0.241428571,0.181428571,0.422857143,1.73827
202138,PA,42,-4.857142857,4.571428571,78.42857143,-18.57142857,-20.71428571,3.571428571,2205,10,9194768,7350438,,2824,240.6666667,29119,277,1421181,32595,334108,33293,367762,4.038571429,0.238571429,6.118571429,2.5,3.871428571,4.328571429,2.541428571,3.9,0.781428571,1.401428571,1.548571429,0.24,0.17,0.407142857,1.64311
202139,PA,42,-2.857142857,7.857142857,83.85714286,-17.57142857,-19.14285714,3.285714286,2245,24,9303585,7418431,,3017,427,29486,367,1453125,31944,317043,31474,348949,3.954285714,0.231428571,6.397142857,2.495714286,3.861428571,4.352857143,2.517142857,3.89,0.757142857,1.315714286,1.547142857,0.238571429,0.18,0.415714286,1.59999
202140,PA,42,-4,6.857142857,73.85714286,-18,-19,3.714285714,2382,24,9456242,7497640,,2963.666667,362.6666667,29907,421,1489819,36694,308506,31669,340485,3.962857143,0.23,6.262857143,2.43,3.898571429,4.344285714,2.534285714,3.832857143,0.771428571,1.331428571,1.562857143,0.241428571,0.177142857,0.427142857,1.59767
202141,PA,42,-3.428571429,5.571428571,73.28571429,-19,-20.28571429,3.857142857,2485,29,9600067,7581872,,2956.333333,347.3333333,30418,511,1521747,31928,282382,29552,312249,3.792857143,0.208571429,6.034285714,2.302857143,3.97,4.402857143,2.551428571,3.82,0.775714286,1.314285714,1.6,0.24,0.182857143,0.42,1.46971
202142,PA,42,-3.428571429,5.714285714,67,-18,-18.57142857,3.857142857,2354,29,9739348,7673543,,2910,300.6666667,30962,544,1550593,28846,282206,26138,308607,3.762857143,0.194285714,6.075714286,2.267142857,3.85,4.332857143,2.547142857,3.92,0.754285714,1.288571429,1.568571429,0.252857143,0.191428571,0.394285714,1.62744
202143,PA,42,-5.142857143,5.428571429,39.57142857,-20.71428571,-18.28571429,4.571428571,2076,26,9921738,7735275,,3070.333333,430.3333333,31413,451,1577903,27310,260465,25012,285714,3.632857143,0.195714286,5.938571429,2.241428571,3.87,4.207142857,2.594285714,3.734285714,0.744285714,1.305714286,1.562857143,0.242857143,0.187142857,0.395714286,1.35388
202144,PA,42,-4.142857143,5.285714286,37,-21.28571429,-18.71428571,4.571428571,2007,17,10130128,7794577,,2971,324,31897,484,1606553,28650,261733,27054,289085,3.782857143,0.2,6.41,2.454285714,3.79,4.177142857,2.551428571,3.64,0.745714286,1.27,1.532857143,0.231428571,0.175714286,0.388571429,1.46588
202145,PA,42,-3.428571429,4.428571429,34,-20.85714286,-19,4.857142857,2002,22,10364351,7864724,,3096.666667,408.6666667,32355,458,1640594,34041,277667,32290,310272,3.917142857,0.217142857,6.792857143,2.414285714,3.944285714,4.217142857,2.574285714,3.655714286,0.77,1.344285714,1.57,0.232857143,0.185714286,0.405714286,1.80583
202146,PA,42,-4.714285714,4.142857143,16.14285714,-20.42857143,-17.14285714,5.142857143,2576,30,10663224,7925145,,3052,360,32911,556,1680752,40158,291346,39109,330827,3.991428571,0.234285714,6.857142857,2.392857143,3.92,4.155714286,2.641428571,3.668571429,0.758571429,1.365714286,1.552857143,0.254285714,0.191428571,0.388571429,2.03356
202147,PA,42,-10.57142857,3.714285714,13.85714286,-26.85714286,-35.57142857,8.571428571,3044,31,10349983,7430988,,3240,536,33251,340,1721743,40991,242558,36440,279423,3.947142857,0.227142857,6.842857143,2.364285714,3.64,3.897142857,2.625714286,3.674285714,0.705714286,1.285714286,1.451428571,0.228571429,0.161428571,0.334285714,1.8719
202148,PA,42,-6.714285714,2.714285714,16.28571429,-21.42857143,-19.71428571,5.857142857,3503,68,10523680,7531142,,3409.333333,694.3333333,33859,608,1773060,51317,306845,53351,360881,4.361428571,0.277142857,7.441428571,2.434285714,3.997142857,4.297142857,2.79,3.867142857,0.797142857,1.361428571,1.555714286,0.244285714,0.182857143,0.392857143,2.01044
202149,PA,42,-6.285714286,3.428571429,7,-24.42857143,-16.71428571,5.571428571,3767,87,10690677,7660210,,3400,666,34571,712,1829351,56291,318470,51077,370155,4.272857143,0.271428571,7,2.221428571,3.965714286,4.251428571,2.83,3.888571429,0.774285714,1.392857143,1.57,0.235714286,0.202857143,0.397142857,2.14058
202150,PA,42,-1.142857143,7.428571429,14.57142857,-22.28571429,-16.28571429,5.142857143,3668,80,10837766,7773908,,3415.666667,654.6666667,35378,807,1883028,53677,308199,48917,357813,4.372857143,0.284285714,6.982857143,2.277142857,3.935714286,4.165714286,3.074285714,4.088571429,0.757142857,1.371428571,1.572857143,0.234285714,0.187142857,0.381428571,2.27522
202151,PA,42,-8,9.142857143,4.428571429,-30.57142857,-35.57142857,8.285714286,3395,97,9926465,8137276,,3344.333333,560.3333333,36050,672,1947649,64621,316527,64132,381366,5.44,0.42,8.114285714,2.937142857,4.015714286,3.88,2.972857143,4.301428571,0.734285714,1.382857143,1.494285714,0.207142857,0.151428571,0.36,2.72487
202152,PA,42,-12.28571429,-0.857142857,3.428571429,-35.57142857,-43.85714286,12.28571429,4829,119,10019137,8175175,,3386.333333,585.3333333,36714,664,2059613,111964,263120,110422,374538,7.492857143,0.658571429,11.18285714,3.825714286,4.755714286,4.467142857,3.548571429,4.672857143,0.895714286,1.621428571,1.718571429,0.205714286,0.158571429,0.407142857,3.74898
202201,PA,42,-19.14285714,-2.857142857,-13.42857143,-36.14285714,-25.85714286,10.85714286,6230,93,10139558,8230767,,3735.666667,918.6666667,37642,928,2240549,180936,324517,175030,501149,6.574285714,0.554285714,10.14857143,3.328571429,4.581428571,4.73,3.004285714,4.314285714,0.871428571,1.564285714,1.638571429,0.225714286,0.171428571,0.421428571,3.06365
202202,PA,42,-19.85714286,-4.142857143,-19.57142857,-36.85714286,-22.85714286,9.428571429,6574,67,10273941,8295265,,3704,869,38611,969,2425456,184907,264912,122010,388461,5.288571429,0.401428571,7.985714286,2.621428571,4.221428571,4.358571429,2.752857143,3.971428571,0.812857143,1.538571429,1.59,0.23,0.167142857,0.498571429,1.97116
202203,PA,42,-23.57142857,-10.85714286,-18.71428571,-38.28571429,-25.28571429,10.28571429,5244,42,10395254,8352090,,3688.333333,844.3333333,39487,876,2560167,134711,248266,90593,340235,4.36,0.291428571,6.45,2.135714286,4.06,4.222857143,2.674285714,3.94,0.794285714,1.482857143,1.555714286,0.234285714,0.161428571,0.48,1.448
202204,PA,42,-21.14285714,-9.142857143,-16.57142857,-36.28571429,-20.28571429,8.428571429,4168,33,10479245,8401030,,3507.666667,659.6666667,40548,1061,2649247,89080,213234,56733,270960,3.657142857,0.217142857,5.394285714,1.81,3.905714286,4.261428571,2.691428571,3.907142857,0.767142857,1.427142857,1.565714286,0.241428571,0.184285714,0.45,1.09395
202205,PA,42,-18,-6.571428571,-17.42857143,-34.42857143,-19.85714286,8.428571429,3028,47,10537949,8449787,,3286.333333,478,41524,976,2697242,47995,194528,34637,229955,3.282857143,0.164285714,4.692857143,1.612857143,3.887142857,4.29,2.705714286,3.934285714,0.75,1.387142857,1.578571429,0.241428571,0.178571429,0.457142857,0.874695
202206,PA,42,-11,-1.285714286,6.142857143,-28.71428571,-16,5.428571429,2271,60,10583397,8493283,,3182.333333,364,42203,679,2722395,33385,172755,20777,194113,3.262857143,0.154285714,4.464285714,1.6,3.978571429,4.502857143,2.922857143,4.135714286,0.758571429,1.497142857,1.648571429,0.248571429,0.191428571,0.462857143,0.806927
202207,PA,42,-13.42857143,-4.142857143,-6.428571429,-29.71428571,-17,6.142857143,1605,96,10622123,8530641,,2906.333333,159.3333333,42686,483,2742752,20357,172352,15282,188068,3.128571429,0.144285714,4.494285714,1.654285714,3.871428571,4.392857143,2.991428571,4.178571429,0.718571429,1.388571429,1.607142857,0.228571429,0.182857143,0.441428571,0.82195
202208,PA,42,-10,-4.857142857,8.142857143,-29.14285714,-19,6.428571429,1238,82,10657751,8564225,,2777.333333,61.33333333,43203,517,2755730,12978,121792,7960,129969,3.092857143,0.137142857,4.734285714,1.724285714,3.944285714,4.372857143,3.068571429,4.314285714,0.73,1.362857143,1.624285714,0.234285714,0.188571429,0.444285714,0.775891
202209,PA,42,-9,-2.857142857,11.85714286,-27.71428571,-15.42857143,4.428571429,980,77,10690284,8596424,,2825.666667,84,43525,322,2763033,7303,155601,6423,162321,3.092857143,0.142857143,4.832857143,1.798571429,4.231428571,4.364285714,3.102857143,4.33,0.721428571,1.315714286,1.991428571,0.235714286,0.187142857,0.461428571,0.905336
202210,PA,42,-16.28571429,-8.142857143,4.571428571,-32.14285714,-18.14285714,6.142857143,686,82,10703836,8609355,,2656.333333,0,43834,309,2769336,6303,116414,4130,120729,3.138571429,0.148571429,5.037142857,1.868571429,3.927142857,4.335714286,3.16,4.452857143,0.712857143,1.294285714,1.684285714,0.234285714,0.175714286,0.438571429,0.914976
202211,PA,42,-8.571428571,-3.571428571,35.71428571,-28.14285714,-15.57142857,4.142857143,516,120,10723220,8626380,,2634.666667,0,44011,177,2774453,5117,134557,3831,138568,3.238571429,0.158571429,5.245714286,1.955714286,3.878571429,4.445714286,3.104285714,4.432857143,0.737142857,1.287142857,1.667142857,0.232857143,0.184285714,0.445714286,0.962161
202212,PA,42,-10,-4.714285714,22.71428571,-29,-14.85714286,4.571428571,380,113,10743163,8643588,,2637.333333,0,44208,197,2778646,4193,124050,3708,127928,3.255714286,0.155714286,5.457142857,1.987142857,3.862857143,4.548571429,3.057142857,4.385714286,0.754285714,1.312857143,1.672857143,0.241428571,0.194285714,0.527142857,1.06257
202213,PA,42,-11.28571429,-4.857142857,19.71428571,-29.71428571,-15,4.428571429,361,153,10762310,8656900,,2641.666667,9.666666667,44313,105,2782827,4181,88172,2794,91074,3.37,0.167142857,5.635714286,2.05,3.852857143,4.441428571,3.055714286,4.341428571,0.72,1.287142857,1.637142857,0.24,0.188571429,0.45,1.24891
202214,PA,42,-9.571428571,-3.428571429,27.28571429,-28.28571429,-14.71428571,4,326,207,10785831,8682027,,2579,0,44417,104,2788744,5917,117452,5352,122934,3.541428571,0.191428571,6.024285714,2.13,3.924285714,4.524285714,3.302857143,4.491428571,0.752857143,1.318571429,1.718571429,0.25,0.187142857,0.481428571,1.24545
202215,PA,42,-4,3.571428571,71.14285714,-27,-21.14285714,4.285714286,396,207,10814248,8708971,,2637.666667,42.66666667,44488,73,2796875,8131,118097,8330,126563,3.665714286,0.201428571,6.124285714,2.198571429,3.858571429,4.445714286,3.077142857,4.497142857,0.75,1.271428571,1.67,0.247142857,0.17,0.428571429,1.25015
202216,PA,42,-13.42857143,-5.285714286,56.85714286,-26.85714286,-19.42857143,4,492,213,10834886,8730783,,2523.333333,0,44602,114,2806984,10109,81187,6359,87691,3.515714286,0.18,5.918571429,2.085714286,3.871428571,4.491428571,2.965714286,4.298571429,0.738571429,1.26,1.657142857,0.245714286,0.185714286,0.451428571,1.28955
202217,PA,42,-4.428571429,1.857142857,84.71428571,-22.71428571,-14.71428571,2.857142857,632,169,10856774,8751966,,2518,7.333333333,44677,75,2820219,13235,114438,11919,126547,3.644285714,0.197142857,5.902857143,2.07,3.792857143,4.457142857,2.822857143,4.218571429,0.751428571,1.262857143,1.651428571,0.244285714,0.195714286,0.454285714,1.2645
202218,PA,42,-4.428571429,2.285714286,52.71428571,-25,-16,3.428571429,789,156,10879291,8774887,,2570,57,44733,56,2829027,8808,103588,14202,118005,3.862857143,0.217142857,5.935714286,2.107142857,3.687142857,4.342857143,2.802857143,4.095714286,0.74,1.252857143,1.598571429,0.232857143,0.185714286,0.421428571,1.32932
202219,PA,42,-2.571428571,3.428571429,93,-22.85714286,-16.42857143,2.285714286,1046,186,10898913,8794881,,2594.666667,128.6666667,44814,81,2850343,21316,119905,20369,140542,4.111428571,0.25,6.14,2.275714286,3.777142857,4.472857143,2.802857143,4.105714286,0.722857143,1.21,1.612857143,0.232857143,0.181428571,0.421428571,1.32942
202220,PA,42,-5,2,98.42857143,-22.28571429,-17,2.714285714,1280,151,10918448,8814875,,2511,64.66666667,44898,84,2877660,27317,132144,25288,157806,3.895714286,0.244285714,5.897142857,2.19,3.76,4.244285714,2.684285714,4.232857143,0.734285714,1.23,1.671428571,0.225714286,0.171428571,0.435714286,1.24648
202221,PA,42,-4.857142857,3.285714286,92.57142857,-22.14285714,-18.71428571,2.857142857,1413,85,10939422,8835658,,2532,106,45147,249,2907324,29664,113248,21299,134809,3.795714286,0.225714286,5.637142857,2.178571429,3.662857143,4.218571429,2.572857143,4.872857143,0.714285714,1.228571429,1.612857143,0.22,0.164285714,0.448571429,1.15085
202222,PA,42,-5,3.428571429,128,-23.85714286,-26.28571429,3.571428571,1316,63,10956217,8851696,,2538.666667,139.6666667,45254,107,2932186,24862,97939,15817,114063,3.61,0.205714286,5.27,2.115714286,3.727142857,4.375714286,2.615714286,4.275714286,0.705714286,1.215714286,1.855714286,0.218571429,0.167142857,0.454285714,1.07983
202223,PA,42,-3.142857143,3.714285714,110.8571429,-19.85714286,-20.14285714,2.571428571,1236,55,10976075,8868184,,2503.666667,106.6666667,45413,159,2954750,22564,65656,9358,75171,3.452857143,0.178571429,5.011428571,1.995714286,3.758571429,4.35,2.564285714,4.232857143,0.697142857,1.254285714,1.677142857,0.218571429,0.171428571,0.462857143,0.979933
202224,PA,42,-4.428571429,3,103.7142857,-21.28571429,-22.85714286,3.285714286,1087,43,10990467,8880605,,2515.333333,122.3333333,45580,167,2975031,20281,104724,13242,118231,3.437142857,0.171428571,4.652857143,1.912857143,3.82,4.414285714,2.63,4.305714286,0.685714286,1.245714286,1.757142857,0.222857143,0.188571429,0.458571429,0.845909
202225,PA,42,-5.428571429,2.142857143,117.2857143,-21.14285714,-24.42857143,3.142857143,1047,38,11002185,8890427,,2601.333333,220.3333333,45657,77,2987357,12326,75978,9742,85904,3.378571429,0.174285714,4.515714286,1.875714286,3.878571429,4.441428571,2.651428571,4.27,0.687142857,1.261428571,1.821428571,0.225714286,0.172857143,0.447142857,0.771288
202226,PA,42,-4,5.285714286,116.8571429,-19.28571429,-24.14285714,3,1110,44,11032800,8912332,,2583.666667,211.6666667,45766,109,3006257,18900,69675,10475,80350,3.44,0.17,4.302857143,1.824285714,3.924285714,4.4,2.651428571,4.464285714,0.662857143,1.24,1.81,0.227142857,0.167142857,0.425714286,0.730309
202227,PA,42,-7.714285714,1.857142857,135.4285714,-25.14285714,-32,4.285714286,1159,40,11042660,8918896,,2539,164,45821,55,3018129,11872,87278,14202,101690,3.467142857,0.181428571,4.207142857,1.812857143,3.941428571,4.564285714,2.79,4.582857143,0.66,1.255714286,1.831428571,0.224285714,0.171428571,0.448571429,0.711566
202228,PA,42,-5.857142857,2.142857143,120,-20.57142857,-23.28571429,3.142857143,1272,25,11060216,8932293,,2453,76,45949,128,3038076,19947,92353,15337,107923,3.651428571,0.184285714,4.13,1.795714286,4.107142857,4.627142857,2.641428571,4.451428571,0.685714286,1.285714286,1.898571429,0.225714286,0.184285714,0.464285714,0.781835
202229,PA,42,-7,1.857142857,100.5714286,-21.57142857,-23.42857143,5.428571429,1400,37,11100577,8945611,,2552,189,46047,98,3058316,20240,94552,17956,112725,3.998571429,0.201428571,4.094285714,1.812857143,4.13,4.547142857,2.697142857,4.407142857,0.672857143,1.278571429,1.937142857,0.234285714,0.19,0.455714286,0.75228
202230,PA,42,-5.714285714,3.285714286,102.4285714,-20.71428571,-23.42857143,3.857142857,1453,28,11126002,8963613,,2548.666667,199.6666667,46164,117,3080593,22277,90425,17272,107896,3.832857143,0.191428571,4.085714286,1.811428571,4.068571429,4.591428571,2.602857143,4.335714286,0.668571429,1.388571429,1.89,0.228571429,0.177142857,0.441428571,0.778127
202231,PA,42,-4.428571429,3.285714286,100.7142857,-20.14285714,-23.57142857,3.857142857,1399,28,11144803,8977209,,2456.333333,109.3333333,46261,97,3105341,24748,99392,19741,119330,4.107142857,0.184285714,4.035714286,1.802857143,4.084285714,4.524285714,2.571428571,4.298571429,0.68,1.307142857,1.85,0.215714286,0.172857143,0.448571429,0.813991
202232,PA,42,-4.714285714,3,107.2857143,-19.71428571,-23.71428571,3.428571429,1504,30,11161887,8993088,,2485,135,46374,113,3125967,20626,95547,18037,113767,3.662857143,0.182857143,4.031428571,1.795714286,4.074285714,4.514285714,2.578571429,4.282857143,0.655714286,1.274285714,1.851428571,0.232857143,0.175714286,0.43,0.776915
202233,PA,42,-2.714285714,3.428571429,115.4285714,-18.57142857,-22.85714286,5.285714286,1496,44,11178790,9006240,,2523,165,46514,140,3150248,24281,90738,17208,108131,3.405714286,0.172857143,4.092857143,1.712857143,4.042857143,4.554285714,2.511428571,4.181428571,0.665714286,1.262857143,1.795714286,0.23,0.18,0.43,0.715528
202234,PA,42,-3,3.428571429,97.42857143,-20.14285714,-22.14285714,5.571428571,1428,29,11195025,9019314,,2553.333333,198.3333333,46596,82,3167638,17390,91714,16050,107920,3.254285714,0.167142857,3.958571429,1.698571429,3.914285714,4.418571429,2.452857143,4.081428571,0.664285714,1.232857143,1.735714286,0.224285714,0.188571429,0.411428571,0.711345
202235,PA,42,-3.285714286,5.714285714,99,-18.28571429,-22.14285714,3.142857143,1412,40,11209639,9031217,,2446.666667,87.66666667,46716,120,3185902,18264,88822,16090,105058,3.442857143,0.175714286,4.144285714,1.83,3.835714286,4.328571429,2.445714286,3.944285714,0.664285714,1.201428571,1.644285714,0.23,0.19,0.414285714,1.05714
202236,PA,42,-7.857142857,1.428571429,88.85714286,-23.71428571,-27.85714286,4.428571429,1294,35,11216760,9036682,,2447.666667,80,46831,115,3202811,16909,85616,15061,100821,3.591428571,0.19,4.762857143,2.068571429,3.864285714,4.268571429,2.451428571,3.912857143,0.694285714,1.235714286,1.618571429,0.228571429,0.177142857,0.407142857,1.03533
202237,PA,42,-7.571428571,2.857142857,81,-20.85714286,-18.85714286,2.428571429,1289,29,11231514,9050177,,2531,147,46970,139,3220994,18183,89154,14069,103383,3.805714286,0.2,5.548571429,2.322857143,3.912857143,4.297142857,2.537142857,3.844285714,0.742857143,1.401428571,1.6,0.235714286,0.188571429,0.407142857,1.13326
202238,PA,42,-6.285714286,3,86.57142857,-19.57142857,-18.71428571,2.285714286,1246,35,11243927,9061062,,2510,115,47098,128,3239298,18304,95190,13848,109200,3.738571429,0.207142857,6.077142857,2.344285714,3.864285714,4.271428571,2.468571429,3.774285714,0.73,1.232857143,1.6,0.244285714,0.174285714,0.42,1.16621
202239,PA,42,-6.285714286,3,58.71428571,-23.42857143,-18.42857143,3.142857143,1285,53,11253501,9068978,,2584.666667,186.6666667,47213,115,3254503,15205,92881,12803,105848,3.584285714,0.18,6.102857143,2.25,3.792857143,4.13,2.402857143,3.59,0.714285714,1.237142857,1.538571429,0.245714286,0.198571429,0.407142857,1.28369
202240,PA,42,-6.857142857,1.857142857,57.14285714,-24,-18,3.285714286,1360,59,11277425,9113437,,2581,172,47323,110,3266934,12431,84065,11334,95490,3.682857143,0.174285714,6.532857143,2.308571429,3.871428571,4.152857143,2.43,3.692857143,0.725714286,1.27,1.574285714,0.245714286,0.181428571,0.401428571,1.38029
202241,PA,42,-6.428571429,2.571428571,84.14285714,-21.42857143,-18.42857143,2.857142857,1329,76,11297741,9132032,,2522,111,47442,119,3280190,13256,81438,10797,92324,3.801428571,0.201428571,7.13,2.442857143,3.935714286,4.237142857,2.508571429,3.652857143,0.742857143,1.275714286,1.6,0.257142857,0.182857143,0.441428571,1.66575
202242,PA,42,,,,,,,1277,97,11326460,9159781,,2485,112,47582,140,3291589,11399,82589,10254,92969,3.938571429,0.188571429,7.538571429,2.488571429,3.965714286,4.337142857,2.557142857,3.712857143,0.747142857,1.27,1.577142857,0.261428571,0.191428571,0.405714286,1.6756
202243,PA,42,,,,,,,1311,179,11353432,9184570,,,,47705,123,3304816,13227,87602,10986,98726,4.172857143,0.22,8.271428571,2.538571429,3.908571429,4.315714286,2.68,3.715714286,0.762857143,1.271428571,1.607142857,0.257142857,0.178571429,0.41,2.22851
202244,PA,42,,,,,,,1416,217,11374249,9209385,,,,47840,135,3317854,13038,56180,6642,62887,4.594,0.258,8.87,2.818,3.908,4.74,2.788,3.772,0.78,1.318,1.648,0.248,0.196,0.442,2.74614
202001,RI,44,,,,,,,,,,,,225,13,,,,,,,,4.9075,0.256666667,11.1825,2.955,4.845,4.71,3.9325,4.79,0.825,1.45,1.8625,0.27,0.27,0.375,2.86885
