date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2022-02-05,202205,UT,49,-10.285714285714300,-5.428571428571430,-0.14285714285714300,-17.142857142857100,-19.0,6.0,173.02571428571400,1008.0,6.0,2252186.0,1849260.0,82.17710645714290,35.956617928571400,,,,17.0,514.6666666666670,102.66666666666700,4173.0,66.0,2.764508685714290,2.808518457142860,898267.0,23016.0,59054.0,19865.0,79422.0
2022-02-12,202206,UT,49,-7.0,-2.0,16.571428571428600,-12.428571428571400,-18.0,4.857142857142860,179.8957142857140,765.0,4.0,2266860.0,1897878.0,84.56151921428570,33.18353195714290,,,,13.4,460.0,50.333333333333300,4261.0,88.0,2.5101885428571400,2.472139028571430,910900.0,12633.0,59252.0,14863.0,74477.0
2022-02-19,202207,UT,49,-6.142857142857140,-1.5714285714285700,17.714285714285700,-10.857142857142900,-18.0,4.428571428571430,184.97285714285700,509.0,6.0,2278593.0,1915031.0,82.95660677142860,26.842657085714300,,,,7.4,438.3333333333330,29.0,4359.0,98.0,1.5825004714285700,1.6111860714285700,918222.0,7322.0,51067.0,8255.0,59568.0
2022-02-26,202208,UT,49,-6.285714285714290,-7.571428571428570,1.5714285714285700,-10.428571428571400,-22.428571428571400,5.857142857142860,194.9685714285710,353.0,6.0,2281878.0,1920682.0,82.45873231428570,23.608435714285700,,,,6.2,430.6666666666670,23.666666666666700,4408.0,49.0,1.4844371285714300,1.529525342857140,921956.0,3734.0,41662.0,3924.0,45748.0
2022-03-05,202209,UT,49,-5.714285714285710,-5.142857142857140,16.714285714285700,-10.428571428571400,-17.285714285714300,3.857142857142860,191.87857142857100,306.0,12.0,2284006.0,1923195.0,80.60862048571430,22.433186971428600,,,,4.7,429.0,24.666666666666700,4453.0,45.0,1.2610740714285700,1.324059257142860,924248.0,2292.0,43377.0,2537.0,46069.0
2022-03-12,202210,UT,49,-8.714285714285710,-8.0,1.7142857142857100,-14.857142857142900,-18.571428571428600,4.571428571428570,194.07428571428600,246.0,14.0,2286362.0,1926170.0,84.02096754285710,16.092021771428600,,,,3.6,414.0,7.333333333333330,4539.0,86.0,1.5779397285714300,1.5896891,925519.0,1271.0,28956.0,1294.0,30429.0
2022-03-19,202211,UT,49,-6.428571428571430,-6.0,31.142857142857100,-10.714285714285700,-17.857142857142900,3.7142857142857100,206.58285714285700,133.0,18.0,2291193.0,1932334.0,,12.39557067142860,,,,2.5,424.3333333333330,28.666666666666700,4561.0,22.0,2.4588474,2.365781257142860,926442.0,923.0,35133.0,1182.0,36444.0
2022-03-26,202212,UT,49,-5.142857142857140,-6.285714285714290,53.0,-8.428571428571430,-17.428571428571400,3.142857142857140,182.89142857142900,112.0,8.0,2294708.0,1936874.0,,2.3727352857142900,,,,2.0,373.0,1.0,4702.0,141.0,1.8595236571428600,1.9158819857142900,927296.0,854.0,29630.0,989.0,30718.0
2022-04-02,202213,UT,49,-6.0,-5.142857142857140,52.142857142857100,-8.428571428571430,-17.285714285714300,3.142857142857140,197.73857142857100,75.0,18.0,2300581.0,1944021.0,,,,,,1.2,361.6666666666670,0.0,4714.0,12.0,,,927922.0,626.0,30982.0,931.0,31986.0
2022-04-09,202214,UT,49,-3.7142857142857100,-6.285714285714290,65.28571428571430,-6.714285714285710,-25.0,3.4285714285714300,204.9985714285710,80.0,13.0,2303629.0,1947243.0,,,,,,1.5,243.0,0.0,4730.0,16.0,,,928621.0,699.0,19994.0,751.0,20773.0
2022-04-16,202215,UT,49,-5.142857142857140,-2.4285714285714300,43.42857142857140,-10.0,-18.714285714285700,3.142857142857140,,70.0,17.0,2306422.0,1949781.0,,,,,,1.1,,,4736.0,6.0,,,929361.0,740.0,18460.0,1024.0,19516.0
2022-04-23,202216,UT,49,-7.6,-7.4,79.2,-10.2,-21.8,2.6,,69.0,10.0,2308006.0,1951717.0,,,,,,,,,4740.0,4.0,,,930558.0,1197.0,7914.0,607.0,8526.0
2020-01-04,202001,VT,50,,,,,,,,,,,,,,,,,,96.0,0.0,,,,,,,,,
2020-01-11,202002,VT,50,,,,,,,,,,,,,,,,,,103.0,0.0,,,,,,,,,
2020-01-18,202003,VT,50,,,,,,,99.6142857142857,,,,,,,,,,,129.0,7.0,,,,,,,,,
2020-01-25,202004,VT,50,,,,,,,122.63000000000000,,,,,,,,,,,121.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,VT,50,,,,,,,111.59571428571400,,,,,,,,,,,97.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,VT,50,,,,,,,107.10857142857100,,,,,,,,,,,114.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,VT,50,10.0,2.0,24.0,8.0,0.0,0.0,128.3042857142860,,,,,,,,,,,129.0,4.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,VT,50,8.857142857142860,3.0,22.142857142857100,13.285714285714300,-3.2857142857142900,1.0,147.69285714285700,,,,,,,,,,,110.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,VT,50,4.857142857142860,0.14285714285714300,7.857142857142860,6.285714285714290,-5.571428571428570,0.8571428571428570,122.35285714285700,,,,,,,,,,,138.0,13.0,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,VT,50,9.0,5.285714285714290,13.0,10.285714285714300,-0.5714285714285710,0.0,121.2057142857140,,,,,,,,,,,120.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-03-14,202011,VT,50,2.857142857142860,9.571428571428570,15.714285714285700,-0.14285714285714300,-0.7142857142857140,1.1428571428571400,105.06142857142900,,,,,,,,,,,143.0,18.0,0.0,0.0,,,5.0,5.0,,,
2020-03-21,202012,VT,50,-27.285714285714300,-0.8571428571428570,4.428571428571430,-34.142857142857100,-25.0,11.0,65.79857142857140,,,,,,,,,,,142.0,19.0,2.0,2.0,,,49.0,44.0,144.0,57.0,201.0
2020-03-28,202013,VT,50,-48.714285714285700,-24.857142857142900,-0.5714285714285710,-48.857142857142900,-45.0,18.0,47.50000000000000,,,,,,,,,,,107.33333333333300,0.0,12.0,10.0,,,211.0,162.0,1781.0,186.0,1967.0
2020-04-04,202014,VT,50,-53.285714285714300,-31.0,-12.857142857142900,-56.285714285714300,-51.57142857142860,20.285714285714300,44.034285714285700,,,,,,,,,,,131.0,11.0,20.0,8.0,,,461.0,250.0,2621.0,380.0,3013.0
2020-04-11,202015,VT,50,-52.285714285714300,-28.142857142857100,-0.14285714285714300,-58.42857142857140,-52.42857142857140,20.142857142857100,46.48142857142860,,,,,,,,,,,112.66666666666700,0.0,25.0,5.0,0.5751559285714290,0.5640855428571430,711.0,250.0,3071.0,246.0,3344.0
2020-04-18,202016,VT,50,-52.714285714285700,-30.857142857142900,-0.7142857142857140,-59.142857142857100,-51.857142857142900,19.571428571428600,51.70285714285710,,,,,,,,,,,129.33333333333300,12.333333333333300,38.0,13.0,0.28453075714285700,0.28453075714285700,803.0,92.0,2811.0,141.0,2952.0
2020-04-25,202017,VT,50,-44.714285714285700,-23.857142857142900,26.142857142857100,-53.285714285714300,-49.142857142857100,17.857142857142900,62.47142857142860,,,,,,,,,,,120.33333333333300,4.0,46.0,8.0,0.35082657142857100,0.35082657142857100,843.0,40.0,3163.0,217.0,3384.0
2020-05-02,202018,VT,50,-41.0,-20.285714285714300,22.285714285714300,-51.57142857142860,-46.857142857142900,16.142857142857100,64.35428571428570,,,,,,,,,,,110.0,0.0,51.0,5.0,0.4587589571428570,0.4587589571428570,886.0,43.0,3012.0,129.0,3150.0
2020-05-09,202019,VT,50,-36.0,-14.142857142857100,41.0,-49.285714285714300,-44.42857142857140,15.571428571428600,71.68857142857140,,,,,,,,,,,113.33333333333300,0.0,53.0,2.0,0.5158244428571430,0.533810042857143,921.0,35.0,2236.0,39.0,2276.0
2020-05-16,202020,VT,50,-35.142857142857100,-15.428571428571400,49.714285714285700,-44.57142857142860,-41.57142857142860,14.571428571428600,60.53142857142860,,,,,,,,,,,104.66666666666700,0.0,53.0,0.0,0.35630034285714300,0.3493920857142860,934.0,13.0,4427.0,51.0,4480.0
2020-05-23,202021,VT,50,-21.571428571428600,-6.571428571428570,120.85714285714300,-35.857142857142900,-38.857142857142900,11.142857142857100,101.72571428571400,,,,,,,,,,,107.0,0.0,54.0,1.0,0.05042854285714290,0.05042854285714290,954.0,20.0,6160.0,33.0,6196.0
2020-05-30,202022,VT,50,-20.571428571428600,-6.571428571428570,119.42857142857100,-35.0,-40.0,11.714285714285700,106.53571428571400,,,,,,,,,,,133.66666666666700,23.666666666666700,55.0,1.0,0.06923887142857140,0.11623632857142900,977.0,23.0,6354.0,33.0,6393.0
2020-06-06,202023,VT,50,-18.285714285714300,-5.285714285714290,86.71428571428570,-33.714285714285700,-32.142857142857100,10.285714285714300,111.12142857142900,,,,,,,,,,,119.0,11.0,55.0,0.0,0.365957,0.3008364857142860,1046.0,69.0,10181.0,117.0,10301.0
2020-06-13,202024,VT,50,-14.571428571428600,-3.0,114.57142857142900,-29.857142857142900,-30.428571428571400,9.142857142857140,122.75142857142900,,,,,,,,,,,107.0,0.0,55.0,0.0,0.24232551428571400,0.2346679142857140,1125.0,79.0,5556.0,41.0,5598.0
2020-06-20,202025,VT,50,-10.285714285714300,2.0,178.57142857142900,-31.0,-29.428571428571400,7.285714285714290,136.86428571428600,,,,,,,,,,,92.66666666666670,0.0,56.0,1.0,0.5951827571428570,0.6668756428571430,1147.0,22.0,7548.0,72.0,7621.0
2020-06-27,202026,VT,50,-9.714285714285710,1.7142857142857100,170.85714285714300,-31.285714285714300,-29.714285714285700,7.285714285714290,145.57714285714300,,,,,,,,,,,125.0,19.0,56.0,0.0,0.10951315714285700,0.18044035714285700,1200.0,53.0,8728.0,74.0,8806.0
2020-07-04,202027,VT,50,-7.285714285714290,6.428571428571430,161.66666666666700,-32.142857142857100,-35.714285714285700,8.0,154.39428571428600,,,,,,,,,,,97.0,0.0,56.0,0.0,0.12881181428571400,0.14856031428571400,1238.0,38.0,9155.0,75.0,9230.0
2020-07-11,202028,VT,50,-6.428571428571430,3.7142857142857100,197.71428571428600,-28.428571428571400,-31.714285714285700,7.142857142857140,161.95142857142900,,,,,,,,,,,115.66666666666700,11.666666666666700,56.0,0.0,0.2720067285714290,0.2720067285714290,1283.0,45.0,10447.0,92.0,10539.0
2020-07-18,202029,VT,50,-7.428571428571430,3.0,184.42857142857100,-29.142857142857100,-29.714285714285700,7.285714285714290,161.2642857142860,25.0,,,,,,,,,,90.0,0.0,56.0,0.0,0.2431290428571430,0.34351981428571400,1338.0,55.0,13122.0,97.0,13227.0
2020-07-25,202030,VT,50,-6.285714285714290,5.0,214.42857142857100,-27.571428571428600,-30.285714285714300,6.285714285714290,167.0857142857140,30.0,,,,,,,,,,116.0,14.0,56.0,0.0,0.25132514285714300,0.28835252857142900,1396.0,58.0,10967.0,96.0,11065.0
2020-08-01,202031,VT,50,-5.428571428571430,4.571428571428570,212.14285714285700,-24.0,-29.857142857142900,6.285714285714290,171.0257142857140,3.0,,,,,,,,,,106.66666666666700,4.666666666666670,57.0,1.0,0.4977449428571430,0.38534861428571400,1421.0,25.0,10841.0,57.0,10901.0
2020-08-08,202032,VT,50,-5.857142857142860,3.7142857142857100,181.85714285714300,-22.0,-30.857142857142900,7.0,174.93,3.0,,,,,,,,,,106.0,4.0,58.0,1.0,0.37649652857142900,0.46623688571428600,1454.0,33.0,11723.0,68.0,11794.0
2020-08-15,202033,VT,50,-4.571428571428570,5.428571428571430,224.57142857142900,-18.857142857142900,-30.428571428571400,5.714285714285710,184.45428571428600,8.0,,,,,,,,,,107.0,5.0,58.0,0.0,0.20804330000000000,0.25965257142857100,1509.0,55.0,14822.0,104.0,14933.0
2020-08-22,202034,VT,50,-5.0,4.714285714285710,240.0,-23.0,-29.428571428571400,6.142857142857140,178.0342857142860,7.0,,,,,,,,,,126.0,23.0,58.0,0.0,0.2721191,0.2721191,1553.0,44.0,16122.0,56.0,16180.0
2020-08-29,202035,VT,50,-6.142857142857140,2.142857142857140,,,-28.285714285714300,6.714285714285710,173.14714285714300,9.0,,,,,,,,,,105.0,2.0,58.0,0.0,0.21481182857142900,0.21481182857142900,1605.0,52.0,21224.0,84.0,21310.0
2020-09-05,202036,VT,50,-3.5714285714285700,4.285714285714290,,,-27.428571428571400,5.142857142857140,173.58142857142900,5.0,,,,,,,,,,113.0,10.0,58.0,0.0,0.3582480571428570,0.41060192857142900,1647.0,42.0,28882.0,70.0,28968.0
2020-09-12,202037,VT,50,-4.571428571428570,3.2857142857142900,159.5,-23.0,-31.285714285714300,5.428571428571430,169.39428571428600,2.0,,,,,,,,,,117.0,14.0,58.0,0.0,0.48669178571428600,0.48669178571428600,1677.0,30.0,20869.0,77.0,20954.0
2020-09-19,202038,VT,50,-7.285714285714290,0.42857142857142900,123.71428571428600,-25.857142857142900,-23.428571428571400,5.142857142857140,156.51857142857100,6.0,,,,,,,,,,114.0,10.0,58.0,0.0,0.5513697428571430,0.4630520857142860,1710.0,33.0,27259.0,55.0,27316.0
2020-09-26,202039,VT,50,-6.714285714285710,1.1428571428571400,133.71428571428600,-23.857142857142900,-22.571428571428600,5.285714285714290,164.27428571428600,1.0,,,,,,,,,,124.0,20.0,58.0,0.0,0.29507595714285700,0.27555234285714300,1739.0,29.0,25517.0,47.0,25567.0
2020-10-03,202040,VT,50,-4.285714285714290,3.7142857142857100,111.71428571428600,-23.285714285714300,-21.571428571428600,5.857142857142860,170.18428571428600,1.0,,,,,,,,,,112.0,7.0,58.0,0.0,0.47201704285714300,0.47201704285714300,1778.0,39.0,27262.0,64.0,27328.0
2020-10-10,202041,VT,50,-2.7142857142857100,4.428571428571430,135.57142857142900,-20.714285714285700,-21.857142857142900,5.857142857142860,183.11,3.0,,,,,,,,,,121.0,15.0,58.0,0.0,0.037077400000000000,0.05052757142857140,1857.0,79.0,28609.0,123.0,28735.0
2020-10-17,202042,VT,50,-3.857142857142860,2.142857142857140,107.0,-25.714285714285700,-23.0,7.428571428571430,171.12571428571400,0.0,,,,,,,,,,106.0,0.0,58.0,0.0,0.35777304285714300,0.3794981285714290,1926.0,69.0,27814.0,90.0,27908.0
2020-10-24,202043,VT,50,-11.285714285714300,-3.5714285714285700,61.0,-33.42857142857140,-21.0,7.285714285714290,144.69142857142900,2.0,0.0,,,,,,,,,128.0,20.0,58.0,0.0,0.34923241428571400,0.26892914285714300,2043.0,117.0,31484.0,194.0,31683.0
2020-10-31,202044,VT,50,-13.714285714285700,-4.857142857142860,29.142857142857100,-37.857142857142900,-21.571428571428600,7.857142857142860,122.26428571428600,9.0,0.0,,,,,,,,,120.0,10.0,58.0,0.0,0.13734214285714300,0.13734214285714300,2179.0,136.0,25461.0,151.0,25614.0
2020-11-07,202045,VT,50,-15.714285714285700,-7.857142857142860,22.857142857142900,-39.857142857142900,-21.714285714285700,8.571428571428570,107.53428571428600,4.0,0.0,,,,,,,,,113.66666666666700,2.6666666666666700,59.0,1.0,0.018266442857142900,0.06075687142857140,2347.0,168.0,30471.0,246.0,30721.0
2020-11-14,202046,VT,50,-16.571428571428600,-7.857142857142860,31.857142857142900,-43.857142857142900,-22.857142857142900,8.714285714285710,103.02000000000000,24.0,2.0,,,,,,,,,125.0,13.0,59.0,0.0,0.5327356428571430,0.6537331714285720,2843.0,496.0,31620.0,774.0,32405.0
2020-11-21,202047,VT,50,-23.571428571428600,-10.714285714285700,3.142857142857140,-46.0,-24.428571428571400,10.428571428571400,92.86142857142860,20.0,0.0,,,,,,,,,114.0,2.0,63.0,4.0,0.36095052857142900,0.42289804285714300,3546.0,703.0,41592.0,916.0,42524.0
2020-11-28,202048,VT,50,-28.857142857142900,-12.571428571428600,0.14285714285714300,-53.0,-39.142857142857100,14.285714285714300,86.03857142857140,27.0,0.0,,,,,,,,,127.0,13.0,67.0,4.0,0.7233504142857140,0.6085419857142860,4033.0,487.0,33570.0,705.0,34286.0
2020-12-05,202049,VT,50,-22.285714285714300,-10.571428571428600,-1.5714285714285700,-46.857142857142900,-24.428571428571400,10.857142857142900,88.60857142857140,34.0,0.0,,,,,,,,,128.0,11.0,79.0,12.0,0.2544024714285710,0.2544024714285710,4894.0,861.0,30114.0,1166.0,31295.0
2020-12-12,202050,VT,50,-23.285714285714300,-11.428571428571400,-5.571428571428570,-47.714285714285700,-24.571428571428600,10.857142857142900,92.48428571428570,26.0,0.0,,,,,,,,,112.33333333333300,0.0,95.0,16.0,0.25231437142857100,0.26908220000000000,5626.0,732.0,35829.0,1152.0,37010.0
2020-12-19,202051,VT,50,-21.142857142857100,-9.285714285714290,-10.714285714285700,-45.42857142857140,-25.571428571428600,11.714285714285700,99.51142857142860,41.0,0.0,2835.0,0.0,,,,,,,125.33333333333300,6.0,108.0,13.0,0.5941354714285710,0.6294586285714290,6343.0,717.0,34523.0,1112.0,35653.0
2020-12-26,202052,VT,50,-21.714285714285700,-5.428571428571430,-6.571428571428570,-47.714285714285700,-38.857142857142900,13.857142857142900,95.66285714285710,31.0,0.0,8229.0,0.0,,,,,,,145.66666666666700,23.666666666666700,121.0,13.0,0.6645111571428570,0.6354404142857140,6966.0,623.0,27433.0,1050.0,28513.0
2021-01-02,202053,VT,50,-22.142857142857100,-12.0,8.142857142857140,-46.42857142857140,-40.42857142857140,15.571428571428600,119.38285714285700,33.0,0.0,11157.0,0.0,,0.22148204285714300,27.25542167142860,4.177017857142860,9.0777864,,136.33333333333300,13.333333333333300,139.0,18.0,0.5099756,0.42060171428571400,7689.0,723.0,26825.0,1161.0,27994.0
2021-01-09,202101,VT,50,-24.0,-12.857142857142900,-11.714285714285700,-41.714285714285700,-25.428571428571400,11.857142857142900,107.75428571428600,63.0,0.0,20596.0,378.0,2.865051628571430,1.932406257142860,94.84403314285710,13.043922271428600,29.836619014285700,,105.33333333333300,0.0,156.0,17.0,0.28112615714285700,0.28112615714285700,8790.0,1101.0,43533.0,1817.0,45377.0
2021-01-16,202102,VT,50,-27.857142857142900,-16.142857142857100,-13.285714285714300,-45.714285714285700,-26.142857142857100,11.428571428571400,105.99428571428600,66.0,0.0,24760.0,4970.0,8.779236185714290,4.5657274,94.1299387,11.780618285714300,25.91700572857140,,147.33333333333300,24.333333333333300,163.0,7.0,0.9816409428571430,1.1063148857142900,9915.0,1125.0,42099.0,1675.0,43794.0
2021-01-23,202103,VT,50,-28.857142857142900,-16.714285714285700,-12.714285714285700,-50.285714285714300,-28.0,11.857142857142900,109.75428571428600,58.0,0.0,31827.0,9942.0,11.191170842857100,4.933115542857140,96.14448762857140,13.206099128571400,25.89458251428570,,121.66666666666700,1.3333333333333300,170.0,7.0,0.5351923571428570,0.6307662857142860,10908.0,993.0,39486.0,1406.0,40908.0
2021-01-30,202104,VT,50,-29.857142857142900,-17.285714285714300,-16.428571428571400,-51.857142857142900,-25.428571428571400,11.571428571428600,104.52142857142900,71.0,0.0,33635.0,16672.0,14.298240457142900,5.296498185714290,97.08267824285710,12.745884828571400,25.052344428571400,,126.0,6.666666666666670,173.0,3.0,0.8177506,0.7179058714285710,11831.0,923.0,45002.0,1197.0,46209.0
2021-02-06,202105,VT,50,-30.285714285714300,-14.571428571428600,-7.857142857142860,-50.42857142857140,-26.714285714285700,11.857142857142900,103.14428571428600,51.0,1.0,57432.0,24539.0,16.17106725714290,7.143680814285710,96.1265654857143,10.52158087142860,26.368252114285700,,135.33333333333300,13.333333333333300,182.0,9.0,0.5790678571428570,0.6556434714285710,12766.0,935.0,60405.0,1372.0,61787.0
2021-02-13,202106,VT,50,-27.714285714285700,-12.142857142857100,-11.285714285714300,-48.285714285714300,-24.285714285714300,11.0,109.02428571428600,41.0,0.0,69805.0,32622.0,19.591817828571400,6.044372557142860,94.58756581428570,13.90690662857140,28.988064714285700,,125.0,2.6666666666666700,189.0,7.0,0.7937024142857140,0.9364166714285720,13561.0,795.0,50335.0,993.0,51331.0
2021-02-20,202107,VT,50,-25.428571428571400,-11.428571428571400,-1.8571428571428600,-46.0,-29.857142857142900,12.428571428571400,117.96857142857100,28.0,0.0,86590.0,42003.0,23.78196324285710,4.0871069,13.241109285714300,15.035461757142900,29.67697754285710,,159.66666666666700,37.666666666666700,196.0,7.0,0.5659348714285720,0.5659348714285720,14359.0,798.0,50959.0,1030.0,52042.0
2021-02-27,202108,VT,50,-22.285714285714300,-11.142857142857100,4.285714285714290,-44.42857142857140,-28.285714285714300,10.857142857142900,117.82714285714300,37.0,0.0,101529.0,51631.0,28.562954585714300,2.8700376857142900,,15.182172971428600,29.313924114285700,,151.0,31.0,204.0,8.0,0.20488832857142900,0.20488832857142900,15098.0,739.0,47086.0,915.0,48052.0
2021-03-06,202109,VT,50,-20.857142857142900,-9.428571428571430,-4.857142857142860,-45.142857142857100,-26.0,10.285714285714300,113.6442857142860,32.0,0.0,118292.0,61961.0,31.360046542857100,,,17.629560000000000,38.61115445714290,,107.33333333333300,0.0,208.0,4.0,0.30027272857142900,0.22313930000000000,15964.0,866.0,63185.0,1392.0,64646.0
2021-03-13,202110,VT,50,-18.142857142857100,-7.428571428571430,16.0,-40.714285714285700,-24.428571428571400,9.285714285714290,95.19,35.0,0.0,149120.0,77270.0,31.72224517142860,,,2.7519201428571400,4.650719071428570,,150.66666666666700,31.666666666666700,214.0,6.0,0.2780888857142860,0.21663505714285700,16698.0,734.0,63280.0,1019.0,64356.0
2021-03-20,202111,VT,50,-15.285714285714300,-6.285714285714290,5.0,-42.857142857142900,-24.857142857142900,9.571428571428570,117.11714285714300,31.0,0.0,172303.0,87549.0,41.74304191428570,,,,,,103.0,0.0,219.0,5.0,0.03824855714285710,0.10334870000000000,17555.0,857.0,59226.0,1209.0,60528.0
2021-03-27,202112,VT,50,-11.857142857142900,-4.857142857142860,36.42857142857140,-41.57142857142860,-24.428571428571400,8.428571428571430,115.8442857142860,29.0,0.0,196126.0,100051.0,48.2713652,,,,,,112.66666666666700,2.3333333333333300,224.0,5.0,0.23858678571428600,0.2723918285714290,18623.0,1068.0,61114.0,1574.0,62759.0
2021-04-03,202113,VT,50,-12.857142857142900,-1.1428571428571400,9.428571428571430,-42.857142857142900,-25.714285714285700,9.285714285714290,116.29285714285700,34.0,1.0,226900.0,125065.0,53.26394388571430,,,,,,116.33333333333300,5.666666666666670,229.0,5.0,0.6976120000000000,0.6976120000000000,19905.0,1282.0,61961.0,1830.0,63885.0
2021-04-10,202114,VT,50,-14.857142857142900,-5.428571428571430,54.857142857142900,-40.142857142857100,-26.857142857142900,7.428571428571430,118.86571428571400,46.0,0.0,252500.0,145605.0,63.311163657142900,,,,,,103.66666666666700,0.0,231.0,2.0,0.35965302857142900,0.38268425714285700,20965.0,1060.0,59153.0,1489.0,60718.0
2021-04-17,202115,VT,50,-12.571428571428600,-5.571428571428570,30.142857142857100,-43.285714285714300,-27.857142857142900,8.571428571428570,119.23000000000000,30.0,0.0,284195.0,163960.0,69.09927332857140,,,,,,132.0,20.0,242.0,11.0,0.3043650714285710,0.17848862857142900,21869.0,904.0,55327.0,1060.0,56460.0
2021-04-24,202116,VT,50,-11.0,-4.142857142857140,38.285714285714300,-44.142857142857100,-30.571428571428600,8.285714285714290,127.03857142857100,41.0,0.0,315912.0,190203.0,71.1357409142857,,,,,,112.66666666666700,0.6666666666666670,244.0,2.0,0.5685908571428570,0.5685908571428570,22479.0,610.0,53829.0,826.0,54712.0
2021-05-01,202117,VT,50,-11.142857142857100,-2.5714285714285700,35.0,-41.0,-26.142857142857100,7.428571428571430,121.74428571428600,32.0,0.0,347866.0,212297.0,92.4737839,,,,,,135.0,25.0,247.0,3.0,0.07787618571428570,0.09369375714285710,23032.0,553.0,48927.0,724.0,49708.0
2021-05-08,202118,VT,50,-7.714285714285710,1.4285714285714300,61.42857142857140,-38.142857142857100,-25.857142857142900,6.285714285714290,126.69714285714300,20.0,0.0,374046.0,231176.0,86.39572347142860,,,,,,112.33333333333300,4.666666666666670,249.0,2.0,0.1053764,0.07210004285714290,23445.0,413.0,40298.0,719.0,41045.0
