date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2020-01-04,202001,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179143.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,202002,X,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180831.0,1443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,202003,X,US,,,,,,,93.88428571428570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176752.0,6409.666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,202004,X,US,,,,,,,107.58285714285700,,,49045.5918,46191.30330000000,42160.37880000000,39777.36110000000,44479.69630000000,42115.03460000000,51754.37230000000,49110.542599999900,67856.39650000000,64773.044500000000,38457.96210000000,36423.04350000000,44176.403200000000,41835.79,53438.39230000000,50827.02570000000,71098.79100000000,67858.50190000000,60492.020600000000,57612.98890000000,49452.0605,46802.4362,53099.887600000000,50422.590200000000,51316.445500000000,48670.85770000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,176066.0,5420.666666666670,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2020-02-01,202005,X,US,,,,,,,106.4342857142860,,,56011.94710000000,53042.884400000000,48912.668300000000,46714.39920000000,51051.7941,48638.36690000000,59115.0149,56210.758800000000,76368.31730000000,72891.49380000000,44617.7645,42723.74120000000,50609.42300000000,48236.75290000000,61060.29170000000,58235.74900000000,79728.74140000000,76020.27630000000,68923.26720000000,66018.83160000000,56837.29930000000,54372.593300000000,60931.62890000000,58346.427900000000,57979.1409,55110.551500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,175092.0,5023.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0
2020-02-08,202006,X,US,,,,,,,106.0757142857140,,,56092.598500000000,54571.367100000000,49757.861100000000,48584.35770000000,51471.99120000000,50141.720000000000,58886.39820000000,57268.24820000000,75837.51950000000,74007.95530000000,45364.26960000000,44286.669800000000,50918.5314,49631.61920000000,60960.704600000000,59427.59830000000,79620.12090000000,77728.00370000000,68830.80320000000,67458.06970000000,57823.64280000000,56576.53270000000,61150.20490000000,59837.86230000000,58033.42890000000,56429.963600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,177040.0,543.6666666666670,1.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0
2020-02-15,202007,X,US,6.0,2.0,15.0,3.0,2.0,-1.0,115.22142857142900,,,61794.167,59290.63520000000,53342.98680000000,51066.753900000100,56167.19220000000,53867.05720000000,65268.70840000000,62663.79490000000,86506.03809999990,84105.24270000010,48958.16850000000,46849.225600000000,55773.1703,53534.26090000000,67485.06970000010,65030.989600000000,89966.55150000000,87431.50829999990,77266.70060000000,75115.93470000000,62694.89330000000,60223.75710000000,67266.51679999990,64786.96110000000,64728.23050000010,62243.760100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,175040.0,87.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0
2020-02-22,202008,X,US,3.5714285714285700,0.14285714285714300,12.714285714285700,0.14285714285714300,-2.7142857142857100,0.7142857142857140,116.91714285714300,,,63016.991600000000,59812.082000000000,54032.22320000000,50643.956600000000,56622.5536,53682.65490000000,65929.90130000000,62891.7901,89086.36860000000,86798.60540000000,48821.649000000000,45822.013900000000,56214.414,53316.584500000000,68422.37240000000,65515.642300000000,93639.90180000000,91186.43510000010,79546.577,76972.20650000000,63786.628500000000,60088.871900000000,68359.34010000000,64851.06880000000,66035.50060000010,63156.33780000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.542166732284680,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,175393.0,217.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0
2020-02-29,202009,X,US,6.857142857142860,2.857142857142860,12.714285714285700,3.857142857142860,2.4285714285714300,-0.7142857142857140,117.91428571428600,,,64797.039400000000,61966.335100000000,58329.333600000000,54929.96840000000,59952.140500000000,57207.680500000000,68149.29160000000,65417.01220000000,87535.28000000000,85084.50620000000,53205.848600000000,50201.14020000000,59248.166900000000,56532.79180000000,70519.16400000000,67841.28900000000,91206.41809999990,88491.7544,79513.58500000000,76990.20870000000,66889.33859999990,63278.117500000000,71048.54260000000,67676.5223,67294.20900000000,64663.28760000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.505270380751280,,11.0,0.0,6517.0,0.0,0.0,5.0,0.0,0.0,176648.0,203.33333333333300,2.0,1.0,0.0,0.0,0.0,26.0,10.0,0.0,0.0,0.0
2020-03-07,202010,X,US,8.857142857142860,7.0,18.142857142857100,3.5714285714285700,3.0,-1.0,118.84142857142900,,,63330.906200000000,59993.52850000000,57847.12910000000,53892.437300000000,58830.24680000000,55600.90070000000,66627.65760000000,63459.04819999990,84725.22800000010,81669.37650000000,52568.009500000000,49020.434100000000,58279.114100000000,55124.162500000000,69051.11380000000,65919.31730000000,87833.73290000000,84412.64390000000,76915.57430000000,73840.64190000000,65372.08720000000,61143.754600000000,69551.1604,65668.19700000000,65760.06270000000,62651.68560000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.068340394792940,0.1,556.0,1148.0,6091.0,0.0,0.0,22.0,0.0,6.0,177707.0,280.3333333333330,18.0,16.0,0.0,0.0,0.0,417.0,391.0,6042.0,740.0,6809.0
2020-03-14,202011,X,US,4.571428571428570,13.857142857142900,20.142857142857100,-3.857142857142860,-1.7142857142857100,1.0,108.85285714285700,,,42766.549300000000,38533.29700000000,38996.09760000000,34704.66040000000,40155.781500000000,36257.28230000000,45778.00140000000,41549.56790000000,57811.542500000000,53247.78120000000,35710.001800000000,31853.664100000000,40009.6226,36152.85660000000,47382.765300000000,43122.566400000000,59100.159200000000,54059.44140000010,51375.52780000000,47148.4846,43767.112300000000,39134.58060000000,47290.41770000000,42682.76000000000,45001.67000000000,40871.50160000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104837240494460,0.6,3802.0,5909.0,37186.0,0.0,0.0,38.0,0.0,21.0,174586.66666666700,168.0,61.0,43.0,0.0,0.0,0.0,2952.0,2535.0,41117.0,4519.0,45771.0
2020-03-21,202012,X,US,-22.714285714285700,9.285714285714290,2.142857142857140,-28.571428571428600,-25.428571428571400,11.142857142857100,73.85428571428570,,,28802.14640000000,25742.945200000000,27648.019,24459.850800000000,28643.493900000000,25890.951400000000,31400.587900000000,28522.490300000000,33612.15750000000,30554.1032,27223.31320000000,24301.279400000000,28991.523000000000,26234.225,32018.132800000000,29076.373200000000,32196.624000000000,28939.44320000000,30936.863400000000,27922.874100000000,29502.92620000000,26038.148800000000,32188.601300000000,28834.89610000000,29352.75360000000,26635.932500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.891688871221980,2.9,26086.0,60578.0,232970.0,0.0,0.0,270.0,0.0,1994.0,175517.66666666700,363.0,482.0,421.0,0.0,0.0,0.0,26056.0,23104.0,296398.0,44472.0,341203.0
2020-03-28,202013,X,US,-41.57142857142860,-14.142857142857100,-11.571428571428600,-47.142857142857100,-41.42857142857140,17.428571428571400,54.932857142857100,,,18950.1368,16558.748200000000,18658.294700000000,16142.269800000000,19198.389400000000,17002.131200000000,20714.881300000000,18438.577200000000,20503.977400000000,18200.25150000000,18988.749300000000,16612.568100000000,19656.136200000000,17411.977200000000,20872.201100000000,18537.438600000000,19011.0601,16743.990100000000,18915.7131,16598.854800000000,19084.38870000000,16385.246500000000,21307.439100000000,18627.443800000000,19109.271700000000,16996.40140000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.880773412619770,7.6,100537.0,255891.0,598136.0,1108.0,5265.0,1997.0,412.0,12496.0,183165.33333333300,6151.0,3018.0,2536.0,0.0,0.0,0.0,127417.0,101361.0,616692.0,136227.0,753618.0
2020-04-04,202014,X,US,-42.0,-15.0,-15.857142857142900,-50.0,-45.857142857142900,18.428571428571400,53.49,,,17988.7555,15381.737300000000,17952.939300000000,15268.966700000000,18277.522300000000,15967.024300000000,19494.367200000000,17156.250300000000,19006.980200000000,16748.136500000000,18270.676600000000,15786.475600000000,18705.256900000000,16355.27760000000,19674.673000000000,17259.855700000000,17615.824600000000,15353.527700000000,17783.216400000000,15402.456900000000,18440.244600000000,15552.661100000000,20134.783400000000,17335.777200000000,17959.446300000000,15816.531800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546892240719620,9.5,185083.0,431128.0,929820.0,3804.0,27908.0,6944.0,1787.0,27191.0,201348.66666666700,25859.666666666700,11165.0,8147.0,0.0,0.0,0.0,319776.0,192359.0,788608.0,210286.0,1000461.0
2020-04-11,202015,X,US,-43.714285714285700,-14.0,-13.714285714285700,-52.142857142857100,-48.285714285714300,19.285714285714300,55.09714285714290,515.0,,17456.4964,14593.627100000000,17088.857000000000,14225.64120000000,17646.7478,15189.622200000000,18999.794300000000,16555.478000000000,18833.2064,16428.8286,17560.047000000000,14922.766700000000,18102.193000000000,15601.868300000000,19204.61130000000,16642.286600000000,17313.14810000000,14911.481800000000,17096.978900000000,14610.054600000000,17489.921500000000,14459.245800000000,19294.049100000000,16340.879600000000,17572.82140000000,15288.069400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216289930817030,9.2,215540.0,452415.0,1087932.0,29521.0,71575.0,12906.0,6923.0,26708.0,214520.66666666700,40389.666666666700,25785.0,14620.0,0.7108754428571430,0.3739851971664640,0.7307951142857140,540714.0,220938.0,939426.0,236778.0,1178807.0
2020-04-18,202016,X,US,-44.285714285714300,-19.285714285714300,-22.0,-51.142857142857100,-46.42857142857140,18.714285714285700,59.231428571428600,580.0,,15019.56660000000,11000.653600000000,15048.828700000000,11022.112300000000,15512.683200000000,11723.735300000000,16511.330700000000,12644.486900000000,15914.155200000000,12362.870100000000,15578.127600000000,11639.720000000000,15930.886900000000,12042.316400000000,16565.653300000000,12627.617400000000,14612.7519,11203.504900000000,14785.646,11219.780800000000,15063.301000000000,10968.9267,16782.343900000000,12528.462400000000,15313.083400000000,11724.77860000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664029471964350,9.9,199735.0,477171.0,1102841.0,41917.0,100698.0,14437.0,15804.0,24465.0,208434.33333333300,36554.0,40954.0,15169.0,0.7109041285714290,2.490342380788700,0.7307879857142860,738464.0,197750.0,892299.0,208342.0,1103146.0
2020-04-25,202017,X,US,-40.142857142857100,-14.857142857142900,-8.571428571428570,-48.285714285714300,-44.57142857142860,17.714285714285700,66.66428571428570,373.0,,20754.789000000000,16469.97140000000,20311.374500000000,16167.819700000000,21156.359800000000,17409.751200000000,22620.343600000000,18792.93830000000,22061.52310000000,18364.56450000000,21015.150100000000,17084.379500000000,21682.234100000000,17854.948800000000,22748.875300000000,18809.210600000000,20234.848100000000,16616.3587,20016.589900000000,16362.868200000000,20175.962300000000,15966.233900000000,22780.72950000000,18481.547500000000,21060.3767,17461.606300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487900747230195,9.5,210618.0,242586.0,1534726.0,38083.0,102580.0,13555.0,33482.0,17813.0,202815.0,32725.666666666700,56445.0,15491.0,0.6283897428571430,2.486751767200950,0.6441832142857140,944770.0,206306.0,1226828.0,226718.0,1457398.0
2020-05-02,202018,X,US,-35.0,-10.0,1.7142857142857100,-44.57142857142860,-42.57142857142860,15.285714285714300,73.83428571428570,516.0,,23941.224900000000,18715.76210000000,23611.63730000000,18556.3842,24377.92600000000,19781.397800000000,25939.78660000000,21229.977200000000,25272.380700000000,20722.996000000000,24367.581600000000,19536.703300000000,24997.53690000000,20285.53890000000,26102.27970000000,21263.97130000000,23229.885200000000,18773.492000000000,22925.01990000000,18479.39180000000,23297.2895,18189.424600000000,26057.15250000000,20916.4357,24279.623800000000,19819.24440000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886955128554230,9.3,193181.0,560410.0,1706740.0,33815.0,94028.0,12759.0,35363.0,23671.0,192206.33333333300,24316.0,69804.0,13359.0,0.5088696714285710,0.8659227663220610,0.5178459571428570,1138175.0,193405.0,1624964.0,248503.0,1880737.0
2020-05-09,202019,X,US,-30.142857142857100,-3.5714285714285700,9.428571428571430,-41.42857142857140,-39.57142857142860,14.571428571428600,83.30571428571430,472.0,,30838.66870000000,24700.51510000000,29778.8315,23882.6293,31196.879300000000,25928.788700000000,33677.0812,28298.314000000000,33729.74950000000,28465.703200000000,30776.66990000000,25198.372200000000,32001.16400000000,26603.774300000000,33924.6643,28373.265700000000,31018.58070000000,25753.56750000000,29978.84010000000,24872.754,29521.191700000000,23615.616000000000,33263.714800000000,27418.58020000000,31565.674800000000,26410.42340000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313038406882980,8.2,175330.0,688991.0,2006149.0,39592.0,85950.0,12672.0,34688.0,19807.0,187279.33333333300,21145.0,82058.0,12254.0,0.35081660000000000,0.8434098519989410,0.3598620142857140,1313587.0,175412.0,2002041.0,230261.0,2239469.0
2020-05-16,202020,X,US,-28.857142857142900,-5.142857142857140,14.428571428571400,-39.714285714285700,-37.57142857142860,13.857142857142900,67.17285714285710,453.0,,31269.713600000000,25265.205300000000,30267.86760000000,24413.53180000000,31618.18300000000,26440.3041,34082.97150000000,28856.090400000000,34369.49930000000,29279.556700000000,31066.640100000000,25580.186100000000,32315.76360000000,27040.4758,34393.15390000000,28970.514900000000,31869.113800000000,26684.014500000000,30700.298900000000,25693.227100000000,29963.786400000000,24101.695500000000,33923.63000000000,28206.394500000000,32000.720500000000,26955.436000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190475404825823,7.6,159204.0,918259.0,2524981.0,42471.0,76174.0,9793.0,34225.0,11959.0,182580.0,17862.0,92060.0,10002.0,0.4411105142857140,0.496582904771405,0.4548870142857140,1469598.0,156011.0,2467651.0,221359.0,2695288.0
2020-05-23,202021,X,US,-25.0,-3.7142857142857100,23.142857142857100,-37.57142857142860,-35.714285714285700,12.857142857142900,104.16142857142900,417.0,,37270.511500000000,30227.798000000000,35547.09480000000,28706.394700000000,37480.585100000000,31370.844400000000,40708.37770000000,34506.23110000000,42220.24330000000,36215.60380000000,36376.38260000000,29981.444300000000,38191.36190000000,31981.161300000000,41242.86640000000,34789.45620000000,39386.372300000000,33101.364800000000,37257.65650000000,31338.585900000000,35573.488100000000,28630.391300000000,40281.36270000000,33651.80050000000,38388.45260000000,32385.298900000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937134774507470,7.4,156520.0,1119749.0,2979135.0,34872.0,65686.0,8151.0,83761.0,15451.0,176273.0,13200.0,100524.0,8464.0,0.44596841428571400,0.0,0.4515527714285710,1623132.0,153534.0,2660902.0,214129.0,2882091.0
2020-05-30,202022,X,US,-23.428571428571400,-3.5714285714285700,40.0,-36.285714285714300,-37.142857142857100,12.428571428571400,109.40000000000000,309.0,,36973.383400000000,30044.908200000000,35235.62050000000,28494.77170000000,37045.6871,31034.35570000000,40322.34060000000,34211.14690000000,42195.12270000000,36331.161300000000,35837.25620000000,29550.591400000000,37780.39210000000,31653.369300000000,40905.2668,34554.665100000000,39547.199,33309.5417,37388.076000000000,31539.165400000000,35196.73300000000,28377.32120000000,40062.565100000000,33568.84930000000,38115.44900000000,32200.021100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293349717958330,6.1,143492.0,1111590.0,3014648.0,29171.0,58612.0,6576.0,124049.0,25360.0,171612.66666666700,9971.666666666670,107053.0,6529.0,0.4345449,0.0,0.4478035714285710,1769318.0,146186.0,2991701.0,213497.0,3215797.0
2020-06-06,202023,X,US,-19.142857142857100,-0.7142857142857140,38.285714285714300,-33.0,-30.428571428571400,10.571428571428600,115.56714285714300,208.0,,41401.96400000000,33114.210400000000,39161.15250000000,31241.37540000000,41243.57280000000,33982.533200000000,45206.918300000000,37741.77670000000,48279.061799999900,41046.66130000000,39744.944000000000,32294.158800000000,42002.04970000000,34622.11370000000,45902.15470000000,38205.01250000000,45397.44420000000,37737.5157,42165.29460000000,35065.99320000000,39421.960900000000,31416.073000000000,44702.34220000000,37016.43520000000,42780.99150000000,35563.780500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823019032300160,4.8,148076.0,1290876.0,3484487.0,25885.0,50583.0,5712.0,57506.0,7288.0,170409.33333333300,9135.0,112958.0,5905.0,0.5294599428571430,0.0,0.5369131285714290,1919965.0,150647.0,3333878.0,211071.0,3552689.0
2020-06-13,202024,X,US,-16.428571428571400,-0.7142857142857140,49.714285714285700,-30.285714285714300,-29.285714285714300,9.428571428571430,125.25285714285700,278.0,,43738.89030000000,35295.186700000000,41036.97810000000,32941.079400000000,43339.44500000000,35969.99990000000,47708.62790000000,40110.1056,52047.940700000000,44781.7429,41426.26380000000,33884.88080000000,44044.51060000000,36538.0789,48658.224500000000,40783.28400000000,49185.66140000000,41291.71690000000,45469.078300000000,38125.02890000000,41990.744,33621.86440000000,47408.0128,39648.23280000000,45274.7355,37934.75680000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973905486909950,4.0,144360.0,1220295.0,3431096.0,20995.0,43575.0,5257.0,47303.0,8100.0,168629.0,8062.0,118077.0,5119.0,0.4843879857142860,0.0,0.4989538714285710,2068722.0,148757.0,3560192.0,220542.0,3788041.0
2020-06-20,202025,X,US,-14.285714285714300,0.5714285714285710,59.42857142857140,-28.0,-29.0,8.428571428571430,131.56571428571400,246.0,,46033.172400000000,37060.72700000000,42856.719500000000,34082.89200000000,45436.932100000000,37507.89620000000,50179.86730000000,42057.91590000000,55413.177099999900,47799.14580000000,43258.52270000000,35148.18990000000,46234.46830000000,38147.968400000000,51254.529800000000,42805.38410000000,52518.709500000000,44071.54690000000,48337.55370000000,40353.921900000000,44361.87100000000,35160.698,49874.16320000000,41577.60910000000,47796.066800000000,39937.72100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151608416466470,4.0,177047.0,1330226.0,3823458.0,17858.0,38665.0,4189.0,51769.0,6920.0,168949.0,8527.0,122257.0,4180.0,0.5085006,0.0,0.5233573428571430,2251328.0,182606.0,3944073.0,317949.0,4270010.0
2020-06-27,202026,X,US,-15.285714285714300,-1.0,56.57142857142860,-27.428571428571400,-29.857142857142900,8.714285714285710,134.11714285714300,469.0,,43987.63340000000,35468.00410000000,41227.834700000000,32834.73460000000,43432.639500000000,35850.169100000000,47761.90090000000,40017.25930000000,52814.858900000000,45769.27620000000,41324.57720000000,33601.23110000000,44081.227100000000,36389.64020000000,48783.94070000000,40726.23030000000,50439.230400000000,42422.16540000000,46159.57900000000,38593.253900000000,42550.3792,33719.70630000000,47881.0379,40037.361500000000,45607.82810000000,38133.513300000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613445289233190,4.5,255686.0,1379688.0,4467897.0,15603.0,37127.0,3783.0,49902.0,7756.0,170405.33333333300,10600.666666666700,126116.0,3859.0,0.6046143571428570,0.0,0.6194119714285720,2511044.0,259716.0,4280182.0,400796.0,4689708.0
2020-07-04,202027,X,US,-13.714285714285700,2.5714285714285700,64.14285714285710,-27.714285714285700,-35.142857142857100,9.0,133.50285714285700,824.0,,41992.11100000000,32761.503600000000,39440.27960000000,30482.565500000000,41480.67570000000,33168.9989,45660.05100000000,37048.05320000000,50183.323900000000,42598.15250000000,39774.45030000000,31366.797500000000,42172.3332,33712.69830000000,46573.27080000000,37719.547300000000,47958.687900000000,39351.4415,43972.118300000000,35968.71050000000,40761.13140000000,31499.693100000000,45818.402700000000,37518.605000000000,43527.77780000000,35264.360000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454728472044760,5.9,341790.0,1611721.0,4976934.0,14376.0,38425.0,3484.0,107003.0,8107.0,173763.0,14423.666666666700,129781.0,3665.0,0.7405214428571430,0.0,0.7675729428571430,2846603.0,335559.0,4697074.0,524947.0,5232919.0
2020-07-11,202028,X,US,-15.714285714285700,-2.2857142857142900,52.57142857142860,-27.714285714285700,-31.857142857142900,8.857142857142860,135.9857142857140,960.0,,41302.39470000000,33236.702000000000,39013.79970000000,30893.837800000000,40746.953100000000,33482.62380000000,44747.10900000010,37348.10040000000,49834.100500000000,43465.43240000000,38915.09760000000,31467.94800000000,41280.8024,33923.28680000000,45749.390600000000,38063.89230000000,47930.46830000000,40369.515400000000,43482.15180000000,36280.912000000000,40390.70060000000,31811.489300000000,45341.91340000000,38078.64940000000,42870.18270000000,35722.11190000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810055605164590,7.6,388804.0,1640252.0,5389280.0,14943.0,40722.0,4627.0,83574.0,14155.0,178810.66666666700,19979.0,135058.0,5277.0,0.6763143285714290,0.0,0.6913498714285710,3249988.0,403385.0,5343573.0,628670.0,5986844.0
2020-07-18,202029,X,US,-14.714285714285700,-1.4285714285714300,60.285714285714300,-28.142857142857100,-30.714285714285700,8.714285714285710,138.28857142857100,18510.0,,41929.152200000000,33247.774200000000,39205.31570000000,30606.3545,41105.439900000000,33314.35680000000,45559.92390000000,37489.49510000000,51100.99340000000,43869.483800000000,39078.46640000000,31169.6546,41697.83880000000,33806.84440000000,46610.23700000000,38225.47730000000,49027.78090000000,40671.07100000000,44324.03930000000,36356.89290000000,41037.46510000000,31849.816400000000,45975.99850000000,37943.32500000000,43532.55930000000,35797.84920000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776959223795920,8.1,458510.0,1795905.0,6072005.0,16030.0,43756.0,5161.0,107551.0,13335.0,181165.66666666700,22844.0,140585.0,5527.0,0.7024192285714290,0.0,0.7161957571428570,3702786.0,452798.0,5895272.0,657528.0,6571327.0
2020-07-25,202030,X,US,-15.285714285714300,-3.0,57.0,-28.857142857142900,-30.857142857142900,8.714285714285710,138.64714285714300,32788.0,,41599.76030000000,33123.24400000000,38618.13340000000,30238.833700000000,40704.823800000000,33003.0025,45391.73250000000,37297.73170000000,51263.29879999990,43988.68270000000,38497.784600000000,30735.626800000000,41288.19080000000,33466.49400000000,46420.32530000000,38050.28760000000,49349.31669999990,40940.92620000000,44314.446200000000,36377.99160000000,40765.36450000000,31723.9887,45632.44920000000,37667.75260000000,43351.94110000000,35625.97140000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300771832918320,7.6,464577.0,1922307.0,6081469.0,17528.0,61304.0,6352.0,136613.0,14496.0,183280.0,24959.0,147060.0,6475.0,0.7175380857142860,0.0,0.7322686714285710,4165358.0,462572.0,6124548.0,631681.0,6787645.0
2020-08-01,202031,X,US,-14.571428571428600,-2.7142857142857100,57.57142857142860,-28.285714285714300,-31.285714285714300,8.428571428571430,140.2257142857140,38499.0,,42825.71950000000,34309.743600000000,39874.07270000000,31312.271,42036.03960000000,34203.1676,46885.53930000000,38602.973400000000,52924.6385,45470.61460000000,39845.344900000000,31870.057900000000,42649.08940000000,34649.88490000000,47855.52670000010,39325.14530000000,51067.748000000000,42457.74010000000,45915.26640000000,37839.45570000000,41988.61780000000,32817.18360000000,47017.171200000000,38912.45940000000,44779.45670000000,36887.82100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436579750163480,6.9,435314.0,1646952.0,6072995.0,19126.0,73121.0,8018.0,160121.0,18148.0,183221.0,25516.0,154947.0,7887.0,0.6981561571428570,0.0,0.7171634571428570,4601282.0,435924.0,5721043.0,531424.0,6278834.0
2020-08-08,202032,X,US,-13.857142857142900,-2.5714285714285700,58.0,-28.142857142857100,-31.142857142857100,8.142857142857140,141.96714285714300,33252.0,,43227.384500000000,34187.9689,40276.82740000000,31144.27170000000,42368.10530000000,34021.7817,47035.939000000000,38394.400300000000,53334.67340000000,45518.609400000000,40117.06570000000,31680.885300000000,42898.55750000000,34462.9991,48068.487100000000,39143.677400000000,51552.2156,42503.44910000000,46338.741800000000,37781.29350000000,41997.290600000000,32334.20130000000,47392.18490000000,38837.416400000000,45067.37640000000,36758.320800000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427278381671790,6.2,368335.0,1652348.0,5655233.0,18639.0,70199.0,7258.0,156589.0,21033.0,182113.66666666700,24830.0,162185.0,7238.0,0.6789568142857140,0.0,0.7018009142857140,4990784.0,389502.0,5569173.0,443321.0,6029439.0
2020-08-15,202033,X,US,-14.714285714285700,-3.7142857142857100,56.285714285714300,-28.285714285714300,-31.0,7.714285714285710,144.07000000000000,31512.0,,43457.94020000010,34317.08000000000,40203.379100000000,30841.979200000000,42364.908000000000,33862.90600000000,47438.3044,38490.47240000000,54636.89219999990,46388.81700000000,39869.75950000000,31383.886900000000,42936.50620000000,34301.19420000000,48510.46630000000,39295.86940000000,53063.74750000000,43489.11330000000,47356.1909,38409.836900000000,42082.532500000000,32075.6056,47735.01160000000,38942.16750000000,45510.80760000010,36910.72400000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.6,368167.0,1752065.0,6042112.0,17715.0,65059.0,7504.0,153512.0,14718.0,182483.0,25277.333333333300,169278.0,7093.0,0.6514791142857140,0.0,0.6756202571428570,5383047.0,392263.0,5613547.0,386385.0,6016113.0
