epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr,ili
202139,WV,54,1.571428571,10.14285714,67.85714286,11.14285714,-14.85714286,2,691,3,864110,724901,,668.6666667,221.6666667,3722,199,243671,10245,68433,10456,79086,0.390078
202140,WV,54,1,11,59,9,-14.71428571,2.428571429,625,10,868097,728103,,602.3333333,153.3333333,3935,213,252067,8396,62962,8791,71916,2.06102
202141,WV,54,1.142857143,10,65.14285714,11.71428571,-15.71428571,2.428571429,553,1,871421,731033,,589.3333333,139.3333333,4108,173,259585,7518,58384,7272,65765,1.52238
202142,WV,54,1.142857143,8.714285714,60,11.14285714,-14.42857143,2.285714286,455,4,874224,733677,,556.6666667,104.6666667,4263,155,265879,6294,53769,6273,60143,1.45198
202143,WV,54,-0.142857143,8,39.85714286,6.714285714,-13.71428571,3,433,0,876868,735083,,497.3333333,50.66666667,4426,163,271871,5992,49483,5414,54982,1.35431
202144,WV,54,0.714285714,9.285714286,30.85714286,6.285714286,-13.14285714,3,372,4,880195,736199,,549,91,4518,92,277133,5262,48863,5239,54227,1.07376
202145,WV,54,0.714285714,8,32.42857143,4.714285714,-15.85714286,3.571428571,375,6,883209,737324,,581.6666667,121.6666667,4610,92,282405,5272,48625,5195,53914,1.22435
202146,WV,54,-0.285714286,7.142857143,15.85714286,6.857142857,-12.57142857,3.428571429,387,5,962901,743538,,582.3333333,115.3333333,4726,116,288502,6097,48223,5539,53853,1.0863
202147,WV,54,-8.857142857,6,30.28571429,2.428571429,-36.42857143,7.285714286,386,6,964820,744003,,541.3333333,69.33333333,4817,91,290909,2407,35000,4454,39517,1.12346
202148,WV,54,0.142857143,8.571428571,18.71428571,11.28571429,-12.57142857,3.285714286,433,12,1237143,877460,,598.6666667,123.6666667,4962,145,299827,8918,52149,7266,59548,1.49379
202149,WV,54,-2.428571429,6.142857143,4.428571429,-1,-11.85714286,4.142857143,528,13,1594796,1271641,,599,118,5085,123,306552,6725,52063,7110,59310,1.05948
202150,WV,54,3.571428571,9.285714286,11.14285714,6.142857143,-10.57142857,3.142857143,450,7,1606592,1283273,,560,76,5164,79,313890,7338,53228,7039,60401,1.39815
202151,WV,54,-5.142857143,8.857142857,8.142857143,-3.142857143,-31.28571429,6.428571429,436,25,1105196,983646,,543,60.66666667,5251,87,319035,5145,50998,7347,58456,1.45183
202152,WV,54,-5.571428571,2.428571429,9.714285714,0.857142857,-34,9.142857143,594,19,1110902,987665,,625.6666667,139.6666667,5336,85,328162,9127,49944,12023,62112,2.11581
202201,WV,54,-16.71428571,0.285714286,-11.14285714,-10.14285714,-20.57142857,9.285714286,664,15,1117331,992050,,569.6666667,81.66666667,5421,85,355872,27710,67498,22152,89945,1.45601
202202,WV,54,-12.14285714,3.571428571,-7.714285714,-7.428571429,-13.71428571,6.285714286,784,5,1123967,996308,,611,122,5516,95,382958,27086,71204,27185,98731,1.6735
202203,WV,54,-29.57142857,-15.42857143,-18,-17.85714286,-28.42857143,11.71428571,867,13,1133953,1001978,,593.3333333,101.3333333,5609,93,413631,30673,59657,26334,86340,1.48206
202204,WV,54,-17.71428571,-7,-7.428571429,-8.285714286,-16,7.285714286,988,8,1138093,1005525,,634,143,5743,134,442206,28575,61281,22559,84175,1.42096
202205,WV,54,-12.28571429,-2,-1.571428571,-10.28571429,-15.71428571,6,860,9,1141621,1008784,,611.6666667,120.6666667,5846,103,461846,19640,58172,16933,75304,1.34458
202206,WV,54,-4.857142857,4.428571429,24.42857143,-3.142857143,-11.71428571,3.714285714,711,5,1144624,1011866,,622.3333333,131.3333333,5992,146,474712,12866,46035,10483,56662,1.34206
202207,WV,54,-6.857142857,0.428571429,20.28571429,-3,-12,4.285714286,561,12,1147513,1014631,,604.6666667,112.6666667,6162,170,481818,7106,45570,7475,53182,1.38614
202208,WV,54,-3.142857143,-0.142857143,33.14285714,0.428571429,-12.57142857,3.714285714,462,17,1149685,1016846,,518.3333333,40.66666667,6308,146,488359,6541,39175,4475,43778,1.08568
202209,WV,54,2.142857143,4.714285714,57.14285714,5.285714286,-10,2.142857143,336,30,1151687,1018825,,502,28,6440,132,492276,3917,40569,3279,43942,1.27934
202210,WV,54,-9,-2.285714286,40.71428571,-0.714285714,-13.71428571,4.571428571,219,27,1153584,1020783,,535.6666667,53.66666667,6550,110,494875,2599,29488,1580,31143,1.99253
202211,WV,54,-2.142857143,1,74.28571429,6.857142857,-11.14285714,2.857142857,145,48,1155101,1022393,,526.3333333,48.33333333,6646,96,496409,1534,31765,1294,33115,2.0537
202212,WV,54,-4.142857143,-1.285714286,68,13.71428571,-10.57142857,3,132,21,1156396,1023630,,502.3333333,27.33333333,6739,93,497230,821,27477,791,28300,2.1399
202213,WV,54,-2.285714286,-0.142857143,69.85714286,15.57142857,-10.57142857,2.714285714,109,44,1157614,1024781,,520.3333333,51.33333333,6835,96,497864,634,24305,616,24935,2.06241
202214,WV,54,-2,2.857142857,66.57142857,15.14285714,-9.285714286,2.571428571,72,42,1159761,1026847,,493.3333333,29.33333333,6753,114,498414,550,22217,575,22830,1.37722
202215,WV,54,1.714285714,8.571428571,105.1428571,18.28571429,-12.71428571,2,79,49,1161318,1028653,,470.6666667,9.666666667,6794,41,498890,476,19064,611,19696,1.20922
202216,WV,54,-7.285714286,-0.857142857,100.8571429,16.42857143,-17,2.428571429,75,41,1162858,1030109,,495,37,6823,29,499796,906,11350,517,11873,0.724257
202217,WV,54,2.428571429,7.428571429,106.4285714,19.57142857,-9.428571429,1.142857143,103,38,1164212,1031392,,454.6666667,3.333333333,6856,33,501204,1408,17024,1170,18217,1.01866
202218,WV,54,3.857142857,9.857142857,88.57142857,18.57142857,-9.571428571,1.857142857,117,23,1165575,1032642,,442.6666667,0,6880,24,502930,1726,13658,1192,14859,0.918026
202219,WV,54,3.714285714,9.142857143,119.2857143,18.57142857,-12.28571429,0.714285714,143,23,1166948,1033987,,462.6666667,19.66666667,6893,13,505528,2598,16868,2257,19151,0.91269
202220,WV,54,1.571428571,7,120.1428571,19.57142857,-11,1.142857143,172,14,1168214,1035225,,488,47,6915,22,509251,3723,22260,2934,25240,1.04729
202221,WV,54,1.428571429,7,116,24.57142857,-13.57142857,1.714285714,185,8,1169671,1036547,,464.6666667,26.66666667,6945,30,513953,4702,20440,2835,23303,0.93469
202222,WV,54,1.571428571,10.57142857,155.7142857,23.85714286,-22.57142857,2.142857143,220,6,1170674,1037508,,453.3333333,18.33333333,6974,29,518061,4108,19391,2689,22156,1.33479
202223,WV,54,0.571428571,8.857142857,125.4285714,29.14285714,-17.42857143,2,244,15,1172150,1038824,,471.3333333,41.33333333,6999,25,522061,4000,14593,1777,16427,0.752566
202224,WV,54,0.428571429,8,132,30.14285714,-19.14285714,2,195,7,1172889,1039546,,516.3333333,86.33333333,7017,18,525086,3025,21056,2599,23723,0.594732
202225,WV,54,0.714285714,8.428571429,142.7142857,31,-19.14285714,2,220,6,1173844,1040373,,458,34,7056,39,529262,4176,17967,2189,20197,0.547508
202226,WV,54,3,12.14285714,137.7142857,34.57142857,-18.57142857,2.142857143,261,4,1175151,1041469,,495,73,7064,8,533213,3951,16026,2319,18403,0.479252
202227,WV,54,-2.285714286,10.14285714,141.1428571,23.42857143,-26.28571429,4,293,7,1176205,1042219,,507.6666667,86.66666667,7069,5,537443,4230,19518,3284,22845,1.01262
202228,WV,54,-1.428571429,7.857142857,134.7142857,28,-18.14285714,2.428571429,338,8,1177419,1043095,,457,37,7102,33,542887,5444,23135,3773,26953,0.620832
202229,WV,54,-2.857142857,6.285714286,121.5714286,27.57142857,-18.57142857,4.142857143,380,4,1178964,1044301,,473.6666667,56.66666667,7121,19,548777,5890,23568,4123,27745,0.628931
202230,WV,54,-1.857142857,7.142857143,111.7142857,28.14285714,-18.42857143,3.428571429,392,1,1180764,1045418,,457.3333333,42.33333333,7156,35,555107,6330,22362,4086,26495,0.703675
202231,WV,54,2.857142857,10.28571429,110.2857143,30,-18.14285714,2.857142857,399,9,1181990,1046560,,464.6666667,48.66666667,7184,28,561275,6168,25113,4287,29464,0.627138
202232,WV,54,1.428571429,9.428571429,124.7142857,29.14285714,-17.57142857,2.142857143,385,1,1183723,1048809,,472.3333333,53.33333333,7203,19,567426,6151,25328,4342,29730,0.577446
202233,WV,54,3.142857143,7.857142857,122.1428571,28,-16.57142857,4.142857143,388,2,1184725,1049599,,440.6666667,24.66666667,7234,31,572854,5428,26165,4045,30260,0.904678
202234,WV,54,1.428571429,9.571428571,116.8571429,22.28571429,-14.85714286,3.714285714,357,4,1185820,1050375,,477,59,7268,34,578535,5681,28007,4511,32575,0.994348
202235,WV,54,1.857142857,12,118.7142857,24.28571429,-15.57142857,2,319,1,1186848,1051166,,506.3333333,85.33333333,7294,26,584771,6236,29180,4463,33689,0.706675
202236,WV,54,-1,9.428571429,104.2857143,21,-20.42857143,3.285714286,324,0,1187385,1051642,,481.6666667,57.66666667,7322,28,590441,5670,26099,3830,29983,0.968171
202237,WV,54,0.142857143,8.285714286,106.8571429,29,-11.85714286,1.285714286,317,1,1188427,1052551,,475.3333333,49.33333333,7364,42,595044,4603,16906,2931,19856,1.58418
202238,WV,54,0.714285714,8,108.5714286,26.85714286,-12.28571429,1.285714286,249,1,1189745,1053708,,476,43,7382,18,598237,3193,14299,2285,16600,1.63317
202239,WV,54,0.714285714,7.714285714,82.57142857,21.85714286,-11.57142857,2.142857143,196,1,1191144,1054914,,472,36,7416,34,600558,2321,12350,1480,13845,1.45429
202240,WV,54,3,10.57142857,100.1428571,26,-10.42857143,1.285714286,196,5,1192683,1056720,,448.3333333,20.66666667,7450,34,602461,1903,11708,1273,12993,1.85717
202241,WV,54,2.714285714,8.285714286,116,32,-11.71428571,1.285714286,157,12,1194064,1057919,,398.3333333,0,7470,20,604108,1647,12155,1241,13408,1.52887
202242,WV,54,,,,,,,164,23,1195532,1059299,,,,7487,17,605830,1722,12699,1099,13806,2.34704
202243,WV,54,,,,,,,140,49,1195532,1059299,,,,7514,27,607366,1536,10036,907,10951,4.15937
202001,WI,55,,,,,,,,,,,,1118,9,,,,,,,,3.5942
202002,WI,55,,,,,,,,,,,,1060,0,,,,,,,,3.25547
202003,WI,55,,,,,,,,,,,,1133,21,,,,,,,,3.40635
202004,WI,55,,,,,,,,,,,,1085.666667,0,0,0,0,0,,,,3.83857
202005,WI,55,,,,,,,,,,,,1176,57,0,0,0,0,,,,4.80205
202006,WI,55,,,,,,,,,,,,1056,0,0,0,0,0,,,,5.12257
202007,WI,55,7,6,22,3,3,-1,,,,,,1125,11,0,0,0,0,,,,5.17155
202008,WI,55,2.428571429,1.714285714,15.28571429,1.142857143,1.142857143,0,,,,,,1162,43,0,0,0,0,,,,5.25981
202009,WI,55,6.428571429,3.571428571,18.28571429,4.285714286,3,-0.571428571,,,,,,1136,20,0,0,0,0,,,,4.72807
202010,WI,55,8.857142857,6,32.14285714,6.714285714,3.142857143,-0.857142857,,,,,,1116,1,0,0,0,0,52,,52,4.61223
202011,WI,55,4.571428571,13.42857143,30.14285714,2.857142857,1.571428571,0.714285714,,,,,,1105,10,0,0,27,27,566,9,576,5.75515
202012,WI,55,-28,6.428571429,15.42857143,-19.71428571,-20.85714286,11,,,,,,1113.333333,18.33333333,4,4,282,255,6912,439,7351,6.3458
202013,WI,55,-49.28571429,-19.85714286,22.71428571,-38.42857143,-38,17.85714286,,,,,,1139.666667,54.66666667,22,18,1055,773,9848,898,10749,4.45482
202014,WI,55,-47.28571429,-19,45.42857143,-35.85714286,-41,18.14285714,,,,,,1195.333333,120.3333333,102,80,2030,975,11091,1200,12294,3.47254
202015,WI,55,-45.71428571,-13.85714286,61.71428571,-34.85714286,-43,18.14285714,,,,,,1145.666667,80.66666667,177,75,3213,1183,11948,1398,13359,3.23841
202016,WI,55,-46.71428571,-19.57142857,24.57142857,-36.42857143,-41.71428571,18.14285714,,,,,,1127,64,249,72,4199,986,11378,1333,12717,3.11916
202017,WI,55,-40.14285714,-14.57142857,61,-32.28571429,-39.28571429,16.71428571,,,,,,1010.333333,0,299,50,5687,1488,15333,1891,17231,3.1348
202018,WI,55,-35,-7.285714286,92.57142857,-26.42857143,-38.14285714,14.57142857,,,,,,1138,107,374,75,7660,1973,25046,3054,28121,3.05548
202019,WI,55,-30.28571429,0.857142857,106.2857143,-22.28571429,-35.71428571,13.85714286,,,,,,1061,44,434,60,9939,2279,34701,2678,37421,3.34975
202020,WI,55,-29,-2.428571429,104.5714286,-21.57142857,-34,13.14285714,,,,,,1003.666667,8,488,54,12187,2248,51978,2853,54880,3.65242
202021,WI,55,-21.71428571,-0.285714286,116,-19.28571429,-32.42857143,12,,,,,,1056,60,556,68,14877,2690,65179,2797,68015,4.00478
202022,WI,55,-13,4.714285714,196,-11.28571429,-33.28571429,10.71428571,,,,,,1109.333333,121.3333333,645,89,18230,3353,76880,3172,80102,0.870672
202023,WI,55,-8.142857143,8.571428571,202,-5.285714286,-23.85714286,8,,,,,,1027.333333,49.33333333,690,45,20571,2341,86955,2957,89964,0.564045
202024,WI,55,-6.142857143,7.428571429,198,-4.571428571,-23.42857143,7.428571429,,,,,,1012.333333,37.33333333,734,44,22518,1947,83598,2764,86425,0.570074
202025,WI,55,-3.285714286,10.14285714,237.8571429,-2.428571429,-23.28571429,6.142857143,,,,,,1072.666667,100.6666667,772,38,24539,2021,86738,2883,89664,0.680066
202026,WI,55,-4.714285714,8.285714286,228.5714286,-2.142857143,-23.42857143,6.428571429,,,,,,1022.333333,56.33333333,807,35,27286,2747,93587,3871,97511,0.846938
202027,WI,55,-1.571428571,14.42857143,283.1428571,-0.714285714,-31.14285714,6.714285714,,,,,,1058,90,827,20,31055,3769,107902,5420,113410,0.844951
202028,WI,55,-4.857142857,8.142857143,230,-1.714285714,-26,6.857142857,,,,,,1042.333333,71.33333333,847,20,35679,4624,115545,6515,122119,0.859107
202029,WI,55,-4.285714286,8.571428571,244,-2.142857143,-24.28571429,6.571428571,230,,,,,1027.333333,59.33333333,879,32,41485,5806,146910,8212,155183,0.951118
202030,WI,55,-4.571428571,8.571428571,257.1428571,-1.285714286,-24.28571429,6.142857143,288,,,,,1083.333333,117.3333333,933,54,47870,6385,152304,9193,161530,0.791232
202031,WI,55,-4.714285714,8.285714286,253,-2,-24.57142857,6,370,,,,,1041,76,981,48,54002,6132,139816,8504,148347,0.765992
202032,WI,55,-5.142857143,8,236.5714286,-3.571428571,-24.71428571,5.857142857,580,,,,,1079,98,1043,62,59933,5931,133337,8067,141430,0.716522
202033,WI,55,-6.428571429,6.428571429,234.7142857,-5.571428571,-24.85714286,6,551,,,,,1110.666667,125.6666667,1094,51,65056,5123,128341,7456,135818,0.618767
202034,WI,55,-5.857142857,5.714285714,244.1428571,-4.571428571,-23.57142857,5,502,,,,,1048.333333,69.33333333,1131,37,70009,4953,121314,6739,128091,0.65438
202035,WI,55,-7.428571429,4.142857143,199,-7.714285714,-23,5.571428571,471,,,,,1067.666667,80.66666667,1178,47,74800,4791,128253,7052,135352,0.622084
202036,WI,55,-5.142857143,6.571428571,211.4285714,-4.428571429,-23.85714286,4.571428571,435,,,,,1025.666667,32.66666667,1218,40,80300,5500,127778,8218,136050,0.5997
202037,WI,55,-10.42857143,0.714285714,139,-14,-30,7.285714286,530,,,,,1050.333333,39.33333333,1261,43,87603,7303,94687,7681,102393,0.752724
202038,WI,55,-9.571428571,1.142857143,184.1428571,-7.571428571,-20.28571429,4.428571429,605,,,,,1128,107,1296,35,99562,11959,168649,16437,185148,0.844384
202039,WI,55,-11.28571429,1,163.7142857,-11,-20.28571429,5.142857143,722,,,,,1082,60,1357,61,113645,14083,190607,20770,211498,0.991959
202040,WI,55,-13,1.142857143,92.14285714,-14.57142857,-20.28571429,6.428571429,1074,,,,,1128.666667,98.66666667,1443,86,130798,17153,206102,22673,228957,1.0043
202041,WI,55,-13,1.285714286,146,-12,-20.71428571,5.714285714,1349,0,,,,1120.666667,86.66666667,1568,125,147560,16762,214536,25067,239876,1.18047
202042,WI,55,-15,-0.285714286,94,-14.57142857,-20.85714286,7.285714286,1841,0,,,,1179.333333,124,1761,193,166186,18626,204202,28869,233397,1.08643
202043,WI,55,-18.57142857,-4.428571429,45.71428571,-18.71428571,-21,8.571428571,2209,0,,,,1293.666667,231.6666667,2039,278,205139,38953,232273,33304,266068,1.09333
202044,WI,55,-17.42857143,-3,46.85714286,-19.28571429,-21.42857143,7.857142857,2477,1,,,,1337.666667,281.6666667,2339,300,237869,32730,240557,41163,282239,1.17047
202045,WI,55,-17.57142857,-4,72.28571429,-21.28571429,-21.57142857,8.142857143,2850,9,,,,1459.333333,403.3333333,2548,209,277503,39634,249530,50009,300247,1.11
202046,WI,55,-19.85714286,-5.714285714,36.42857143,-25.71428571,-21.85714286,9.571428571,3436,4,,,,1541,479,2739,191,323604,46101,274883,57136,333006,1.08872
202047,WI,55,-21.71428571,-5.857142857,23,-26.57142857,-22.85714286,9.714285714,3371,1,,,,1468.666667,386.6666667,3143,404,372219,48615,294575,43869,339339,0.836944
202048,WI,55,-25.71428571,-4,29.57142857,-33.14285714,-38,12.57142857,2906,3,,,,1473,377,3464,321,404999,32780,226423,30318,257327,0.810305
202049,WI,55,-17.85714286,-4.714285714,18.28571429,-27.14285714,-20.42857143,9.714285714,2691,0,,,,1480.333333,377.3333333,3934,470,437918,32919,234266,33327,268376,0.726376
202050,WI,55,-19.42857143,-5,17.28571429,-29.85714286,-20,9.714285714,2411,1,,,,1423.666667,309.6666667,4324,390,465991,28073,220501,25179,246191,0.698201
202051,WI,55,-15.28571429,-0.714285714,7,-26,-19.28571429,9.428571429,2285,2,0,0,,1367,250,4722,398,490679,24688,212247,20279,232989,0.603338
202052,WI,55,-20.42857143,3.142857143,11.57142857,-32,-38,12.57142857,1708,2,0,0,,1294.333333,181.3333333,5029,307,506022,15343,183903,15516,199699,0.457483
202053,WI,55,-19.71428571,-5.714285714,20,-32.28571429,-39.28571429,14.28571429,1586,0,0,0,,1299.666667,172.6666667,5256,227,523652,17630,158945,17764,177049,0.541578
202101,WI,55,-21.14285714,-7.571428571,5.571428571,-28.42857143,-20,10.14285714,1723,0,0,0,,1285,152.6666667,5567,311,548134,24482,178646,21276,200218,0.602449
202102,WI,55,-24.28571429,-9.285714286,2.428571429,-28.85714286,-20.57142857,10,1591,1,0,0,,1178,73.33333333,5905,338,566275,18141,173077,15828,189231,0.589173
202103,WI,55,-23.71428571,-10.71428571,-0.857142857,-28,-21.71428571,10,1292,0,0,0,,1204.333333,79.33333333,6184,279,580003,13728,178866,12637,191733,0.553154
202104,WI,55,-27.28571429,-11.57142857,-3.571428571,-30.14285714,-20.85714286,10,1120,4,0,0,,1127,22.66666667,6430,246,590997,10994,179622,10396,190245,0.520762
202105,WI,55,-29.28571429,-12.71428571,-9.142857143,-31.28571429,-22.14285714,10.71428571,931,5,0,0,,1103.333333,0.666666667,6611,181,600016,9019,167076,7974,175235,0.490664
202106,WI,55,-27.28571429,-11.14285714,-26.57142857,-31.71428571,-20.71428571,10.14285714,679,0,0,0,,1106.666667,0,6744,133,606651,6635,171879,5907,178024,0.523121
202107,WI,55,-22.85714286,-8.428571429,-10.14285714,-29.71428571,-20.71428571,9.428571429,615,12,821793,0,,1101.666667,0,6871,127,611789,5138,167787,5034,173038,0.492645
202108,WI,55,-18.14285714,-5.857142857,13.28571429,-24.14285714,-18.42857143,7.714285714,477,2,909389,0,,1078.333333,0,7014,143,616886,5097,200326,4925,205433,0.442822
202109,WI,55,-14.85714286,-3.428571429,12.14285714,-20.42857143,-18.28571429,7.571428571,437,1,1059657,583221,,1057.333333,0,7103,89,621275,4389,175476,4171,179775,0.411645
202110,WI,55,-12.14285714,-2.285714286,41.28571429,-17,-18.14285714,6.857142857,422,1,1240451,691938,,1039.333333,0,7178,75,625045,3770,164800,3837,168747,0.520187
202111,WI,55,-9.285714286,-1.571428571,23.42857143,-14.28571429,-18.85714286,6.571428571,377,2,1441789,831136,,984.6666667,0,7240,66,628969,3924,158970,4083,163165,0.497277
202112,WI,55,-8.285714286,-1.571428571,32.42857143,-14.28571429,-18.85714286,6.571428571,354,1,1701809,973979,,1014.666667,0,7274,34,633663,4694,145797,4363,150252,0.592547
202113,WI,55,-5.142857143,5.571428571,57.42857143,-11.57142857,-24.14285714,6.428571429,385,1,1938854,1144235,,967,0,7341,67,638590,4927,142161,5198,147498,0.547626
202114,WI,55,-10.14285714,-1,71.28571429,-11.42857143,-21.28571429,5.428571429,533,0,2177355,1353739,,1048,0,7379,40,644901,6311,150989,6466,157529,0.669867
202115,WI,55,-6.857142857,1.428571429,64.28571429,-11.14285714,-17.57142857,5.142857143,605,0,2389763,1588828,,971,0,7422,43,650949,6048,150372,5895,156356,0.600721
202116,WI,55,-7.428571429,2.285714286,75,-10.57142857,-18,5.142857143,604,1,2553420,1845764,,1055,0,7474,56,656061,5112,148002,5258,153324,0.623701
202117,WI,55,-4.571428571,6,114.8571429,-6.428571429,-17.71428571,4,600,4,2656544,2054388,,1005.333333,0,7569,97,661209,5148,141474,5082,146650,0.630477
202118,WI,55,-2.142857143,10.28571429,114.7142857,-6.428571429,-17.71428571,3.857142857,606,0,2724270,2216399,,1013,0,7652,87,665842,4633,121933,4348,126348,0.698949
202119,WI,55,-1.285714286,10.42857143,136.7142857,-3.857142857,-18.28571429,3.142857143,596,1,2780322,2376435,,987,0,7712,60,669427,3585,106452,3430,109955,0.629526
202120,WI,55,0,10.42857143,158.7142857,-2.571428571,-17.14285714,3.142857143,523,0,2863500,2481971,,1010.666667,0,7748,36,672266,2839,92142,2612,94813,0.741525
202121,WI,55,0.285714286,12.14285714,146.7142857,-5.142857143,-18.71428571,3.285714286,395,4,2950260,2565791,,1004.666667,0,7830,82,674003,1737,82060,1686,83789,0.616598
202122,WI,55,4.428571429,16.14285714,241.1428571,-1.285714286,-26.14285714,3.142857143,276,1,2993865,2615992,,1032,0.666666667,7954,124,675150,1147,70315,1076,71432,0.765371
202123,WI,55,6,17,224.2857143,1.142857143,-20,2.428571429,221,1,3034380,2680349,,1045.333333,6.666666667,8013,59,676075,925,69486,876,70403,0.590913
202124,WI,55,5.857142857,17.85714286,247.7142857,3.428571429,-21.71428571,1.857142857,156,0,3070788,2763945,,1028,0,8047,34,676673,598,66213,622,66876,0.649195
202125,WI,55,3.428571429,12.71428571,183.5714286,0.285714286,-21.57142857,3.142857143,130,0,3101705,2812690,,944,0,8099,52,677252,579,65852,534,66423,0.664257
202126,WI,55,6,19,243.8571429,5.428571429,-23.28571429,1.571428571,122,0,3133384,2891827,,1059.666667,33.66666667,8135,36,677859,607,50451,692,51181,0.65838
202127,WI,55,4.428571429,16.71428571,266,3.285714286,-30.14285714,3.571428571,126,0,3155020,2941145,,983,0,8182,47,678604,745,47455,911,48405,0.735224
202128,WI,55,7,16.71428571,228,3.714285714,-20.28571429,2.428571429,171,0,3176800,2966693,,953.3333333,0,8209,27,679826,1222,54728,1357,56133,0.843725
202129,WI,55,8.571428571,18.57142857,242.5714286,6,-20.14285714,1.857142857,262,0,3200822,2990371,,1073.666667,60.66666667,8240,31,682077,2251,63781,2849,66688,0.746165
202130,WI,55,7.285714286,18.28571429,229,10.57142857,-19.71428571,2.285714286,347,1,3233319,3011405,,1095.333333,82.33333333,8290,188,687198,5121,78477,6426,84964,0.794071
202131,WI,55,7,17.42857143,208,4.571428571,-19.57142857,2.714285714,613,1,3271628,3032217,,1062.666667,36.66666667,8300,20,695245,8047,87504,7672,95256,0.754305
202132,WI,55,6.142857143,16.28571429,184.7142857,3.428571429,-20.71428571,2.571428571,934,0,3312948,3054020,,1045.666667,25.33333333,8322,22,704857,9612,112282,9425,121779,0.936431
202133,WI,55,6.571428571,16.85714286,205,3.857142857,-20.28571429,2.142857143,1167,0,3351730,3082230,,1125.333333,106.3333333,8368,46,714600,9743,124451,11071,135638,0.914742
202134,WI,55,4.285714286,14.42857143,159.7142857,0.857142857,-19.42857143,3.142857143,1122,0,3389108,3122205,,1141,120,8438,70,727353,12753,138179,13561,151891,1.13542
