epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202020,NY,36,-49.85714286,-12.71428571,15.57142857,-59.57142857,-47.28571429,19,77.758,1,0,,,,,,,6.6,2283.333333,385.3333333,28718,1377,0.3969416429,0.4152158857,350979,14177,214396,21314,236513
202021,NY,36,-45.42857143,-9.428571429,21.28571429,-58.42857143,-45.28571429,17.71428571,84.01142857,5,0,,,,,,,6.3,2092.333333,215.3333333,29905,1187,0.4510691429,0.4547061714,362889,11910,277767,16926,295431
202022,NY,36,-44.42857143,-8.428571429,47,-56.28571429,-45.42857143,16.85714286,90.47142857,1,0,,,,,,,5,2004.333333,138,30513,608,0.4593067286,0.4856487714,372473,9584,388206,15460,404524
202023,NY,36,-42.14285714,-7,35.57142857,-54.14285714,-39.14285714,15.57142857,93.50714286,3,0,,,,,,,2.7,1886,56.66666667,30988,475,0.4790421143,0.4947573143,380066,7593,435597,11803,448379
202024,NY,36,-36.28571429,-3.285714286,62.28571429,-50,-36.71428571,13.28571429,106.8071429,1,0,,,,,,,1.9,1838.666667,21.33333333,31410,422,0.4370236429,0.4582178857,385104,5038,437189,8581,446653
202025,NY,36,-32.14285714,-1.142857143,70.57142857,-47.57142857,-35.57142857,11.85714286,115.29,0,0,,,,,,,2,1858.333333,22.66666667,31656,246,0.4086871714,0.4179082714,389602,4498,467385,7409,475727
202026,NY,36,-30.28571429,-2.142857143,64.71428571,-45.28571429,-35.57142857,11,121.3042857,0,0,,,,,,,1.4,1905.333333,62.33333333,31890,234,0.4512812429,0.4404130857,394261,4659,417322,6628,424896
202027,NY,36,-26.57142857,1,74,-45.14285714,-38.85714286,10.71428571,124.4914286,0,0,,,,,,,1.5,1872.666667,34.66666667,32044,232,0.3319828429,0.3446744,399054,4793,382237,5498,388544
202028,NY,36,-27.85714286,-3.857142857,53.71428571,-45.42857143,-36.42857143,10.85714286,124.87,0,0,,,,,,,2.3,1871.666667,48.66666667,32216,172,0.3366788857,0.3413317,403877,4823,448377,6209,455265
202029,NY,36,-23,-1.571428571,83.28571429,-42.71428571,-34.57142857,9.428571429,134.0357143,245,0,,,,,,,2.1,1829.333333,19.33333333,32331,115,0.3892982571,0.4026740857,409380,5503,438378,6712,445893
202030,NY,36,-23.57142857,-4.857142857,71.57142857,-43.85714286,-34.57142857,9.714285714,134.2942857,528,0,,,,,,,1.1,1799,0,32446,115,0.388718,0.3918893286,414317,4937,447313,6181,454207
202031,NY,36,-22.42857143,-4.142857143,79,-43,-35,9.142857143,137.9185714,527,0,,,,,,,1.3,1872.333333,61.33333333,32517,71,0.3806758714,0.395663,418899,4582,464975,6051,471614
202032,NY,36,-22,-4.857142857,63,-43.71428571,-35.57142857,9.142857143,137.2557143,539,0,,,,,,,1.3,1866,56,32586,69,0.4472159571,0.4715335286,423177,4278,486108,5806,492403
202033,NY,36,-21.71428571,-5.142857143,80.57142857,-42.28571429,-34.71428571,8.571428571,143.4357143,513,0,,,,,,,2.2,1811,10.66666667,32642,56,0.3702149571,0.3752406714,427302,4125,558353,5890,565020
202034,NY,36,-22.42857143,-6.428571429,68.57142857,-42.57142857,-35,8.714285714,142.4357143,877,0,,,,,,,1.6,1865,52,32673,43,0.4497435714,0.4790981857,431543,4241,558311,5253,564224
202035,NY,36,-22.14285714,-6.857142857,58.57142857,-42.14285714,-34.28571429,8.714285714,136.43,524,0,,,,,,,1.1,1804.666667,1.333333333,32725,52,0.4552655286,0.4822701857,435756,4213,583710,6004,590246
202036,NY,36,-19.42857143,-4,70.85714286,-40,-33.85714286,7.714285714,139.4314286,501,0,,,,,,,0.9,1787.333333,0,32821,96,0.4320929571,0.4429777714,441012,5256,576784,6360,583557
202037,NY,36,-21,-5.571428571,71.14285714,-41.85714286,-37.28571429,8.571428571,134.9614286,596,0,,,,,,,1.8,1785,0,32858,37,0.4154711143,0.4215014143,446028,5016,529878,6243,536524
202038,NY,36,-20.42857143,-6,48.57142857,-40,-30.57142857,8,132.0814286,615,0,,,,,,,1.2,1872,30,32915,65,0.4846552714,0.4969873429,451655,5627,607645,6747,614629
202039,NY,36,-20.28571429,-6.142857143,44.42857143,-40,-30,7.714285714,130.6614286,684,0,,,,,,,1.1,2085,235,33120,205,0.4798255286,0.5198291286,457573,5918,611514,7433,619137
202040,NY,36,-21.42857143,-5.142857143,30,-40.42857143,-29.85714286,8.142857143,125.8171429,873,0,,,,,,,1.6,1966.333333,102.3333333,33207,87,0.3295660857,0.3151431286,466307,8734,651142,10337,661684
202041,NY,36,-22.71428571,-5.142857143,34.14285714,-39.57142857,-29.85714286,8,126.0185714,893,0,,,,,,,2.1,2076.333333,203.3333333,33296,89,0.4587003857,0.4591819429,476397,10090,748502,11357,760142
202042,NY,36,-25.42857143,-8.428571429,15.14285714,-41.71428571,-31.14285714,9.571428571,121.0042857,1066,0,,,,,,,3.6,1920.333333,28.66666667,33376,80,0.3854403,0.4223553286,486207,9810,746140,12093,758493
202043,NY,36,-23.57142857,-6.857142857,21.57142857,-39.28571429,-28.28571429,8.857142857,120.7128571,1008,7,,,,,,,3.8,1877.333333,0,33463,87,0.3849688286,0.4041440714,497732,11525,761318,14471,776085
202044,NY,36,-25.57142857,-7.142857143,-3.857142857,-42.14285714,-28.57142857,9.857142857,114.4671429,1029,14,,,,,,,4.9,1980.333333,63.33333333,33559,96,0.4849623714,0.5274312143,511761,14029,752474,15364,768237
202045,NY,36,-25.14285714,-8.285714286,6,-42.14285714,-29,9.714285714,106.0557143,1632,10,,,,,,,6.3,2132,204,33715,156,0.5621005,0.5350155857,530218,18457,784223,21182,805854
202046,NY,36,-25.14285714,-8.428571429,7.428571429,-42.14285714,-29.71428571,10.28571429,103.9642857,2590,12,,,,,,,9.7,2009,85.33333333,33844,129,0.5849922286,0.6137308714,561921,31703,879244,34049,914282
202047,NY,36,-27.57142857,-8.285714286,-10.14285714,-43.42857143,-29.14285714,10.71428571,100.3028571,3039,19,,,,,,,13.1,2114,155,34126,282,0.5420699143,0.5631621286,597680,35759,987976,42075,1031209
202048,NY,36,-32,-8,-12,-48.71428571,-40.57142857,13.28571429,92.66571429,3828,22,,,,,,,19.7,2191.333333,229.3333333,34358,232,0.7300666,0.7505224429,643163,45483,1017706,54437,1072871
202049,NY,36,-30.28571429,-12,-21.57142857,-46.57142857,-31.42857143,12,94.11428571,4608,25,,,,,,,28.5,2272,277,34763,405,0.7464514286,0.7461317143,704683,61520,1067315,71865,1140326
202050,NY,36,-28.57142857,-9.285714286,-18.57142857,-46.42857143,-30.28571429,11.42857143,96.73,5584,28,,,,,,,32.1,2440.666667,438.6666667,35335,572,0.8488994143,0.8595873857,774228,69545,1073752,76756,1151634
202051,NY,36,-32.85714286,-11.85714286,-25.71428571,-48.85714286,-35,14,90.05857143,6094,41,,,,,,,32.9,2521,494,36142,807,0.9288194571,0.9566373571,847778,73550,1040644,82262,1124006
202052,NY,36,-31.42857143,-6.428571429,-28.28571429,-50.85714286,-42.42857143,14,91.48428571,6735,35,89000,,,,,,39.2,2650,593,37108,966,0.7739728286,0.8216216143,924014,76236,985833,87193,1074109
202053,NY,36,-32.28571429,-12.71428571,-18.57142857,-52.28571429,-44,15.42857143,92.43,7181,20,200000,,,12.25412555,,,38.1,2624.333333,566.6666667,38093,985,0.9362740857,0.9773814571,1011665,87651,908183,104567,1014501
202101,NY,36,-35,-14.14285714,-32,-50.14285714,-33,13.14285714,91.03428571,7825,10,200000,,5.58356495,13.7851258,,,38.5,2694,626.6666667,39288,1195,1.030995314,1.008403171,1119284,107619,1041952,110106,1153631
202102,NY,36,-35.14285714,-15.14285714,-26.85714286,-50.85714286,-33.28571429,12.71428571,93.03857143,7714,23,200000,,7.376511443,14.3039112,,,32.7,2824.666667,708,40621,1333,0.9878691143,1.007439643,1228867,109583,989820,101777,1092973
202103,NY,36,-36.14285714,-18,-29.85714286,-52.71428571,-35.57142857,13,93.36428571,6839,19,901628,123795,11.04288884,13.49856334,,,29.9,2637,555.3333333,41950,1329,0.9235001143,0.9385813857,1323312,94445,1171141,111101,1284992
202104,NY,36,-38,-19,-38.57142857,-52.85714286,-33.71428571,13.14285714,91.28142857,6094,26,1071388,244644,14.30027623,12.68805764,,,22.6,2562.666667,469.3333333,43268,1318,0.7996714,0.8241044286,1408698,85386,1158775,97004,1257644
202105,NY,36,-41.85714286,-19.14285714,-41.14285714,-54.42857143,-38.14285714,15.71428571,82.51428571,5592,22,1610832,489175,18.20930953,11.31118901,,,16.9,2569.333333,460,44478,1210,0.9012858571,0.9121468714,1470301,61603,948989,72261,1023176
202106,NY,36,-36.71428571,-15.14285714,-41.42857143,-50.57142857,-33.57142857,12.71428571,92.19,5038,13,2065985,832921,20.75278307,10.82486144,96.75225366,,12.8,2297,247.3333333,45566,1088,0.6995073,0.7225515429,1531540,61239,868097,57898,927652
202107,NY,36,-36.28571429,-18.28571429,-38.14285714,-51.57142857,-38.42857143,14.42857143,89.56,4198,21,2296133,1186249,24.84208609,10.95721859,96.56654813,,9.7,2291.333333,214.6666667,46512,946,0.6507780286,0.6789511143,1585435,53895,892789,55662,949224
202108,NY,36,-31.14285714,-14.42857143,-28.57142857,-47.28571429,-31.42857143,11.14285714,99.27571429,4228,13,2674839,1495583,27.76909544,10.41681856,95.92681834,,9.1,2232,157.3333333,47300,788,0.6135698857,0.6233227429,1636040,50605,1073986,59677,1134531
202109,NY,36,-29,-12.71428571,-30.57142857,-47,-31.28571429,11,102.3757143,3865,15,3371537,1771682,32.55958973,10.48729439,95.51719839,28.86811664,8.6,2090,51,48045,745,0.6218117857,0.6190934286,1686993,50953,1038560,56039,1095541
202110,NY,36,-24.42857143,-10,-0.4285714286,-44.42857143,-30.42857143,9.714285714,104.66,3743,14,4199428,2064708,40.23730354,7.537695929,95.66395354,30.7054584,7.7,2083.666667,46,48648,603,0.8203729571,0.7969269714,1734676,47683,996203,53498,1051069
202111,NY,36,-24.14285714,-11.14285714,-17.14285714,-44.42857143,-30.42857143,9.857142857,109.2271429,3756,13,4905247,2400521,48.30540994,7.595692729,95.25900401,32.00471423,7.6,2027.666667,16.66666667,49201,553,0.7102119,0.7621852286,1779034,44358,1010571,55147,1066758
202112,NY,36,-20.14285714,-8.571428571,17.85714286,-41.14285714,-30.42857143,8.428571429,116.4485714,4012,15,5627603,2843557,53.49483633,8.060343171,94.6535408,32.2781804,10.1,2040.666667,31.33333333,49728,527,0.8742850714,0.8707769857,1841822,62788,1016828,60334,1078203
202113,NY,36,-21.42857143,-6.714285714,-10.14285714,-44.71428571,-36.28571429,9.857142857,116.2857143,3769,25,6341552,3583680,58.50444587,8.665418443,95.13409169,32.79016254,9.9,1932.666667,0,50350,622,0.7186399857,0.6945592714,1898101,56279,948604,57957,1007375
202114,NY,36,-21,-8.571428571,29.14285714,-40.28571429,-33.42857143,8,121.6128571,3626,27,7378953,4257977,64.68691954,7.940342229,94.67094586,35.01833881,11.6,2050.333333,59.33333333,50835,485,0.7699439429,0.8207236429,1949964,51863,1053012,54905,1108826
202115,NY,36,-22.42857143,-10.71428571,-6.571428571,-42.42857143,-30.42857143,8.857142857,119.02,3292,20,8184821,4903166,69.6197079,8.710337729,94.43183039,33.78643824,12.5,1946.333333,4,51337,502,0.8166731571,0.8299972429,1993271,43307,1016426,47274,1064538
202116,NY,36,-19.28571429,-7.714285714,22.14285714,-39.42857143,-29.28571429,8.142857143,124.1342857,2851,20,8812307,5530631,74.68583637,8.990785186,94.03313151,34.46656323,11.2,1969,33.66666667,51748,411,0.6117489286,0.6103857143,2027029,33758,968144,35521,1004432
202117,NY,36,-18.71428571,-6.285714286,18.28571429,-39.14285714,-29.57142857,7.714285714,124.65,2215,17,9345352,6272940,77.81229823,6.782574629,92.99784404,34.28589513,10.7,1978.333333,39.33333333,52107,359,0.5513818143,0.5209502857,2052022,24993,929464,27224,957413
202118,NY,36,-16.42857143,-2.714285714,18.28571429,-37.42857143,-29.14285714,7.285714286,127.8971429,1811,11,9694879,6922040,79.38897686,5.468803257,91.7718241,35.49002533,10,1913,4,52450,343,0.5856609429,0.5903808429,2070053,18031,904432,20625,925606
202119,NY,36,-14.85714286,-3,40,-35.42857143,-29.85714286,6.142857143,134.2528571,1452,19,10005881,7518284,80.03463651,5.2130814,90.82864057,38.61851009,8.2,1892.333333,0,52709,259,0.4995497857,0.5105110429,2083623,13570,846613,15281,862341
202120,NY,36,-12.71428571,-1.571428571,59.42857143,-34.57142857,-29.42857143,5.428571429,141.6628571,1224,14,10426932,7953174,82.03288959,4.118111743,87.95481631,38.11596677,7.5,2002.333333,75.33333333,52905,196,0.5981669714,0.6495512714,2094245,10622,748975,10223,759693
202121,NY,36,-14.14285714,-2.571428571,37.42857143,-35.71428571,-29.85714286,6.142857143,141.1628571,996,16,10777768,8270493,82.89720457,4.364420971,79.21209293,40.31797621,6,1878.666667,0,53064,159,0.4129463571,0.4707996,2101055,6810,669619,10448,680525
202122,NY,36,-14.14285714,-2.428571429,45.28571429,-37,-33.71428571,6.857142857,141.94,719,14,10989411,8498735,84.05902706,4.020331529,72.4179733,42.56763917,3.3,1938.333333,36,53221,157,0.4511795571,0.4584165286,2105375,4320,582452,5165,587987
202123,NY,36,-10.85714286,0.5714285714,59.71428571,-32,-27,4.857142857,153.1628571,609,5,11210384,8827877,84.53231104,3.168578343,66.8696698,42.03319133,3.1,1828.333333,0,53330,109,0.5436523429,0.5471974857,2108950,3575,595176,4139,599616
202124,NY,36,-9.428571429,1.571428571,65.42857143,-31.28571429,-27.85714286,4.857142857,158.9342857,466,1,11433241,9218283,83.77996899,4.172356429,62.36216053,41.76611981,1.7,1813,0,53395,65,0.7268843857,0.6863589286,2111556,2606,522165,3040,525485
202125,NY,36,-9.142857143,0.7142857143,67,-30.85714286,-29.28571429,4.285714286,163.5928571,417,0,11585130,9443949,84.79159226,2.875297357,55.57702706,43.98126907,1.3,1809.666667,0,53440,53,0.5925239143,0.5602060143,2113742,2186,516467,2682,519375
202126,NY,36,-11,0.4285714286,50.57142857,-33.57142857,-33.42857143,5.571428571,158.7,385,2,11743845,9697873,85.6573139,3.295289486,50.16500369,43.01701213,1,1867.333333,0,53483,43,0.6334914,0.6116477143,2116166,2424,417337,3049,420592
202127,NY,36,-12.85714286,-0.7142857143,77.57142857,-33,-38,5.857142857,160.0514286,382,1,11855123,9819343,85.34259189,3.3606687,46.64433761,43.9854166,1.9,1883.333333,12.66666667,53524,41,0.6626423286,0.7256056857,2119692,3526,382629,4065,386866
202128,NY,36,-10.42857143,-0.5714285714,55.42857143,-31.14285714,-31.28571429,5.142857143,161.1757143,445,3,11976293,9936707,85.88387006,3.231647171,45.16693353,44.20013953,2,1842,0,53556,32,0.8003284571,0.7326594857,2125535,5843,410645,6501,417482
202129,NY,36,-8.857142857,0.7142857143,73,-29.85714286,-31.28571429,4.428571429,163.7957143,622,1,12115063,10048870,86.15808803,4.123065014,43.46298977,43.97789304,1.7,1941.333333,71.33333333,53594,38,1.0107128,1.102959086,2135161,9626,460315,10604,471338
202130,NY,36,-9.428571429,0,66.85714286,-30.28571429,-30.57142857,4.571428571,160.5228571,811,0,12271911,10151693,86.02366909,3.908638971,45.33587254,42.78124154,3.2,1884.333333,17.33333333,53641,47,0.6991369,0.7425104143,2150390,15229,531982,17041,549350
202131,NY,36,-9.142857143,1.714285714,70.28571429,-30.14285714,-30.71428571,4.571428571,159.1842857,1287,8,12462861,10250162,86.00815024,5.750419929,49.10741936,41.64122286,5.3,2033.666667,178.6666667,53729,88,0.7366735,0.7506024286,2173080,22690,617719,23706,641965
202132,NY,36,-10.85714286,-0.4285714286,55.42857143,-31.42857143,-31.42857143,5,158.81,1861,7,12668998,10355491,86.24654479,5.731294329,53.2428798,41.38507209,7,2068,216,53857,128,0.6429673571,0.6427739857,2201468,28388,700337,30407,731226
202133,NY,36,-10,0.2857142857,57.28571429,-31.14285714,-31.85714286,5,159.9957143,2010,7,12855456,10477699,86.43180354,5.757166829,57.5730147,41.48622014,8.1,1941.333333,84.33333333,54012,155,0.7297946571,0.7714011571,2233083,31615,759512,32755,792808
202134,NY,36,-13.85714286,-4.857142857,37.71428571,-35.71428571,-33.71428571,6.428571429,153.93,2120,8,13038225,10619692,86.08939297,6.354596171,60.23048363,41.4661594,8.7,2004.666667,144.6666667,54159,147,0.8379299286,0.8480752429,2262893,29810,750302,34034,784823
202135,NY,36,-9.714285714,0.4285714286,51.28571429,-30.85714286,-32.28571429,5.428571429,163.2657143,2219,8,13236154,10790873,85.88494309,6.090068486,61.94777784,41.71683214,10.4,1959.333333,98.66666667,54378,219,0.9674887,0.9372315,2297642,34749,823064,34914,858548
202136,NY,36,-10.28571429,0,54.28571429,-32.14285714,-35.85714286,6.142857143,156.4285714,2184,9,13404956,10939767,86.34110776,6.614942914,63.02824089,42.72128904,10.7,2065.333333,185.3333333,54636,258,0.7632361143,0.7917599714,2331615,33973,827879,33445,861849
202137,NY,36,-10.14285714,1,51.14285714,-26.42857143,-29.85714286,4.285714286,159.7114286,2187,7,13596900,11098087,86.15145054,6.576587786,63.44470613,42.15779664,10.4,2146.333333,256.3333333,54865,229,1.055685414,1.1750655,2366441,34826,946841,36875,984345
202138,NY,36,-11.57142857,0.1428571429,49.71428571,-26.14285714,-27.42857143,4.428571429,159.9442857,2063,9,13759358,11245667,85.75290113,7.297368186,64.77846936,42.33765221,11.4,2029.666667,133.3333333,55131,266,0.9538249857,1.016303743,2402248,35807,1045309,36921,1082924
202139,NY,36,-10.85714286,1.285714286,44.57142857,-26.42857143,-25.28571429,4,159.37,1905,9,13916749,11364217,85.54223406,7.238011886,64.75234849,42.43407296,8.7,2166.333333,249.3333333,55434,303,1.451559957,1.473448214,2436048,33800,1072799,33230,1106823
202140,NY,36,-11.71428571,1.428571429,34.85714286,-25.85714286,-24.14285714,4.285714286,160.79,1925,10,14037609,11473440,85.36662406,6.766608586,63.86199186,41.72558414,5.4,2239,317,55673,239,1.357366814,1.466882157,2470550,34502,1087487,33310,1121608
202141,NY,36,-11.28571429,0,35.71428571,-28,-26.28571429,5.142857143,160.6714286,1942,8,14183982,11630000,85.68533966,8.5407716,63.5583251,41.29503626,5.8,2098,162,55935,262,1.430308629,1.467035429,2502914,32364,996141,31503,1028516
202142,NY,36,-11.14285714,-0.2857142857,29.57142857,-26.14285714,-23.28571429,4.142857143,159.1385714,1802,9,14299323,11750896,86.70095957,8.4599208,63.70889361,42.72725247,5,2132,183,56199,264,1.265391086,1.302882429,2530860,27946,1024262,26689,1051663
202143,NY,36,-13.14285714,-0.7142857143,10.85714286,-27.28571429,-23.42857143,5.285714286,155.5771429,1634,14,14441832,11858703,86.46062761,8.563413543,64.05079343,43.45045996,4.5,2110.333333,150,56413,214,1.1574196,1.237035629,2556628,25768,962098,26481,989324
202144,NY,36,-11.42857143,0,15.71428571,-26,-23.57142857,5,148.3871429,1635,19,14563527,11953253,86.92245926,8.250043757,62.82799047,45.64445863,3.8,2152.333333,169.3333333,56692,279,1.201814929,1.225840357,2585365,28737,934545,28624,965040
202145,NY,36,-12.42857143,-1.857142857,12,-26.71428571,-25.14285714,5.857142857,149.7814286,1832,14,14726598,12048991,87.2693429,10.31595603,62.8007578,44.73816969,5.8,2274.333333,279.3333333,56922,230,1.276705786,1.313826814,2622131,36766,962101,36218,1002938
202146,NY,36,-12.57142857,-1.428571429,1.571428571,-24.71428571,-22.28571429,5.285714286,151.7671429,2239,24,14957682,12143443,87.08966989,9.606683114,63.22667746,44.33028617,7.9,2247,240,57158,236,1.463567771,1.4395876,2665759,43628,988596,43557,1035916
202147,NY,36,-18,-2.285714286,-4.714285714,-32.71428571,-38.14285714,8.571428571,147.29,2639,24,15075041,12186677,87.19247996,10.87161267,63.51410574,44.71407757,8.3,2354.333333,334.3333333,57401,243,1.344659686,1.387408029,2710507,44748,824883,41546,872998
202148,NY,36,-14.42857143,-3.142857143,-5.285714286,-26.14285714,-22.71428571,5.714285714,148.74,3056,47,15380445,12336877,87.36490134,11.1080223,65.48838066,47.52848647,8.8,2337,293,57725,324,1.464502557,1.452477086,2769624,59117,1090728,62833,1157865
202149,NY,36,-14.14285714,-2.714285714,-2.714285714,-26.28571429,-21.42857143,5.857142857,150.5285714,3281,82,15726012,12676450,87.357465,10.59342611,68.47742346,42.40397657,8.6,2454,400,58122,397,1.491230643,1.530679629,2838326,68702,1132324,68771,1203471
202150,NY,36,-11,0.5714285714,2.857142857,-26.42857143,-21.57142857,5.714285714,154.8085714,3532,83,15942562,12823926,87.10018826,11.39560943,70.98297029,42.62409897,8.3,2323.666667,257.3333333,58540,418,1.4907432,1.491948929,2934453,96127,1291734,134487,1429688
202151,NY,36,-18,2.714285714,-10.71428571,-37,-38.57142857,9.428571429,134.5571429,4807,66,16126203,12920071,88.79766456,13.94380541,80.04647314,40.32650989,8,2392.666667,296.6666667,58937,397,2.285811214,2.333232429,3102022,167569,1396204,275724,1676300
202152,NY,36,-22.71428571,-6.714285714,-6.571428571,-42.71428571,-47,13.42857143,128.6028571,9101,78,16343955,13028806,88.82019959,18.98896573,84.53776597,41.23685983,12.6,2480.666667,372.6666667,59585,648,4.5568901,4.665580229,3517696,415674,941538,388360,1334579
202201,NY,36,-29.71428571,-9.142857143,-24.28571429,-40.71428571,-32.14285714,12,120.1457143,11991,42,16581190,13177021,88.47294117,24.50245587,86.40409816,35.40012076,14.2,2552.666667,434.6666667,60441,856,4.891833386,5.082400329,4057133,539437,1297298,555995,1862031
202202,NY,36,-29.71428571,-11,-29.85714286,-40.85714286,-28.14285714,10.42857143,126.0585714,11356,47,16754477,13312741,88.44477151,27.48154117,87.69398499,32.31870154,15.2,2694.333333,567.3333333,61746,1305,3.674126614,3.8403334,4460856,403723,1113545,313125,1438186
